age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
64,3,38274,4,2,4,0,4,1,0,0,40,38,0
56,3,147055,5,0,10,1,4,1,0,0,40,38,0
61,3,137733,10,0,7,1,4,1,0,0,25,38,0
40,3,271665,10,2,12,0,4,1,0,0,50,38,0
34,3,164280,6,2,5,0,4,1,0,0,40,31,0
23,3,216867,9,4,13,3,4,1,0,0,40,38,0
38,3,154641,11,2,2,0,4,1,0,0,40,38,0
59,3,157932,9,2,2,0,4,1,0,0,40,38,0
18,3,192409,8,4,7,3,4,0,0,0,25,38,0
19,3,260275,7,5,2,3,2,1,0,0,40,38,0
21,3,363192,11,4,7,3,4,0,0,0,40,38,0
65,3,94552,10,0,0,1,4,0,0,0,40,38,0
84,3,65478,9,6,8,1,4,0,0,0,40,8,0
38,4,93225,13,0,3,1,4,1,0,0,40,38,0
26,6,109193,10,4,2,1,4,0,0,0,40,38,0
41,0,160467,14,0,9,4,4,0,1506,0,40,38,0
26,3,126829,10,4,11,1,4,1,0,0,40,38,0
21,8,117222,10,4,14,3,4,1,0,0,40,38,0
33,3,233149,8,0,6,3,4,1,0,0,40,38,0
34,3,101709,9,5,13,1,1,1,0,0,40,38,0
24,3,249909,9,2,5,0,4,1,0,0,50,38,0
25,3,50053,9,4,7,1,2,1,0,0,40,23,0
35,3,342642,14,3,10,1,4,1,0,0,40,38,0
51,3,176608,9,2,6,5,4,0,0,0,40,38,0
58,1,237879,13,2,9,0,4,1,0,0,58,38,0
32,3,171215,10,0,0,1,4,1,0,0,48,38,0
71,5,137723,9,2,6,0,4,1,1455,0,3,38,0
20,3,224059,9,4,7,1,4,1,0,0,40,38,0
46,3,178768,9,0,12,1,4,0,0,0,20,38,0
30,3,149118,9,0,2,1,4,0,0,0,40,38,0
49,1,177114,14,0,9,1,4,0,0,0,60,38,0
21,8,285830,9,4,14,3,1,0,0,0,20,24,0
36,3,171968,9,2,2,0,4,1,0,0,40,38,0
60,3,124648,9,6,11,4,4,0,0,0,38,38,0
79,8,23275,6,2,14,0,4,1,0,0,20,38,0
43,3,193494,6,2,0,0,4,1,0,0,40,38,0
41,3,102332,9,0,11,4,2,0,0,0,40,38,0
42,3,187294,10,0,2,4,4,1,0,0,40,38,0
35,3,62333,13,4,9,1,4,0,0,0,40,38,0
57,6,243033,10,6,11,1,4,0,0,0,40,38,0
36,3,279485,9,4,3,1,4,0,0,0,38,38,0
60,3,220729,4,2,11,0,4,1,0,0,50,38,0
39,3,179137,9,4,0,1,4,0,0,0,40,38,0
32,3,97359,9,4,2,3,4,1,0,0,40,38,0
19,3,237433,9,4,9,1,4,0,4416,0,40,38,0
28,3,64307,4,2,2,0,4,1,0,0,40,38,0
43,3,39581,9,4,7,1,2,0,0,0,45,38,0
48,3,185143,14,2,3,0,4,1,0,0,40,38,0
49,3,87928,11,2,2,0,4,1,5013,0,40,38,0
61,3,241013,4,6,4,1,2,1,0,0,40,38,0
47,5,174533,10,2,2,0,4,1,0,0,40,38,0
54,3,311020,9,2,7,0,4,1,0,0,50,38,0
19,3,91893,10,4,5,3,4,1,0,0,24,38,0
32,3,207172,10,4,11,2,4,0,0,0,40,38,0
26,3,483822,4,4,5,4,4,1,0,0,40,12,0
34,3,199227,9,0,13,1,4,1,0,0,50,38,0
28,1,163942,10,4,10,3,4,1,0,0,40,38,0
21,3,176356,12,4,0,3,4,0,0,0,20,38,0
52,3,194259,9,0,11,1,4,0,0,0,40,10,0
68,3,214521,15,6,9,4,4,0,0,0,16,38,0
46,0,110884,9,4,0,1,0,1,0,0,40,38,0
22,8,201959,9,4,14,3,2,1,0,0,40,38,0
35,3,114087,9,2,0,5,4,0,5013,0,40,38,0
30,3,378723,10,0,0,3,4,0,0,0,55,38,0
46,3,241844,5,2,7,0,4,1,0,0,40,38,0
51,3,345459,10,4,3,4,2,0,0,0,40,38,0
23,0,41031,10,4,11,1,4,0,0,0,35,38,0
53,1,176059,14,0,9,4,4,0,0,0,50,38,0
39,3,194287,4,4,7,3,4,1,0,1602,35,38,0
23,3,141323,10,4,7,3,4,1,0,0,40,38,0
37,3,76893,9,2,2,0,4,1,0,0,40,38,0
35,3,106471,13,4,2,1,4,1,0,0,35,38,0
51,1,241843,1,2,7,0,4,1,0,0,40,38,0
31,3,302679,8,2,9,0,4,1,0,0,55,38,0
33,3,118786,13,4,11,1,4,1,0,1590,40,38,0
34,3,93394,9,2,13,0,4,1,0,0,65,38,0
20,3,177287,9,4,11,1,4,0,0,0,38,38,0
57,3,176079,9,0,0,1,4,0,0,0,40,38,0
27,3,69132,13,4,12,1,4,1,0,0,37,38,0
32,3,324386,13,4,9,3,4,1,0,0,40,38,0
42,3,55854,13,2,3,0,4,1,0,0,40,38,0
25,1,48317,13,4,9,1,4,1,0,0,30,38,0
31,3,187560,9,4,0,1,4,1,2174,0,40,38,0
46,3,203653,13,0,11,2,2,1,0,0,40,38,0
20,3,234663,9,4,5,3,4,1,0,0,30,38,0
23,3,239663,10,4,5,3,4,1,2597,0,50,38,0
36,3,176249,9,4,2,1,4,1,0,1590,40,38,0
24,3,62952,9,4,2,3,4,1,0,0,40,38,0
23,5,236804,10,4,4,3,4,1,0,0,35,38,0
38,3,22245,11,2,2,0,4,1,0,0,40,38,0
32,3,124420,9,4,6,1,4,1,0,0,40,38,0
35,5,147258,11,4,4,3,4,1,0,0,65,38,0
22,3,493034,9,4,7,3,2,1,0,0,40,38,0
38,3,175120,9,0,2,1,4,1,0,0,40,38,0
56,3,28729,7,5,6,1,4,0,0,0,40,38,0
24,3,379418,10,4,0,1,4,0,0,0,40,38,0
20,3,184678,9,4,11,1,4,0,0,0,32,38,0
33,3,287878,10,2,7,5,4,0,0,0,26,38,0
21,3,166851,9,4,6,2,4,1,0,0,40,38,0
30,3,94235,13,2,9,0,4,1,0,0,60,38,0
41,3,191814,9,2,0,3,4,1,0,0,40,38,0
18,3,78181,10,4,7,2,4,0,0,0,40,38,0
40,1,179580,9,2,0,5,4,0,0,0,40,38,0
26,3,176756,10,2,11,0,4,1,0,0,40,38,0
54,3,111469,10,0,3,1,4,0,0,0,40,38,0
29,0,204796,6,5,3,1,4,0,0,0,40,38,0
17,8,197732,7,4,14,3,4,0,0,0,20,8,0
19,3,27433,7,4,5,1,4,1,0,0,40,38,0
31,6,176185,9,0,0,1,4,1,0,0,40,38,0
59,3,32446,9,2,7,0,4,1,0,0,40,38,0
43,5,56920,9,2,2,0,4,1,0,0,60,38,0
32,3,184207,9,0,2,1,4,1,0,0,40,38,0
45,1,132563,15,0,9,4,2,0,0,1726,40,38,0
18,3,210574,9,4,11,3,4,0,0,0,20,38,0
21,3,196467,9,4,6,1,4,1,0,0,35,38,0
59,3,113203,9,0,0,1,4,0,0,0,40,38,0
18,5,40293,9,4,4,2,4,1,0,0,40,38,0
43,6,424094,16,4,9,1,4,0,0,0,40,38,0
41,3,41090,9,2,2,0,4,1,0,2002,60,38,0
33,3,376483,10,0,0,1,2,0,0,0,40,38,0
25,3,181054,13,4,0,1,4,0,0,0,32,38,0
28,3,77009,4,0,7,4,4,0,0,0,50,38,0
57,3,182677,13,2,3,0,1,1,4508,0,40,34,0
26,3,50103,10,4,11,1,4,0,0,0,40,38,0
20,3,190916,9,4,7,3,4,0,0,1721,20,38,0
20,3,337639,10,4,11,3,4,1,0,0,40,38,0
21,3,250647,10,4,0,2,4,1,0,0,30,26,0
35,3,348690,13,2,13,0,4,1,0,0,40,38,0
38,3,248886,9,2,0,0,4,1,0,0,42,38,0
23,3,200318,12,4,0,1,4,0,0,0,20,38,0
55,1,166502,14,4,9,1,4,0,0,0,45,38,0
26,3,279145,9,2,2,0,4,1,0,0,50,38,0
23,3,37072,13,4,11,1,4,1,0,0,50,38,0
18,3,106943,7,4,11,3,4,0,0,0,12,38,0
18,3,150817,7,4,11,3,4,0,0,0,20,38,0
44,3,201734,9,2,2,0,4,1,0,0,45,38,0
23,3,166527,10,4,3,3,3,0,0,0,40,38,0
41,3,113823,14,2,9,0,4,1,0,0,40,8,0
45,3,325390,9,2,11,0,4,1,0,0,40,38,0
43,3,177083,10,0,12,4,4,0,0,0,30,38,0
30,3,205152,13,4,11,1,4,1,0,0,40,38,0
45,3,44489,11,0,7,1,4,1,0,0,10,38,0
55,5,319733,9,2,2,0,4,1,0,0,40,38,0
27,3,339921,10,4,7,1,4,1,0,0,38,25,0
34,3,152667,10,2,6,0,4,1,0,0,35,38,0
32,1,393376,13,4,10,1,4,0,0,0,48,38,0
35,1,170682,7,2,9,5,2,0,0,0,32,38,0
52,3,225339,9,6,0,4,2,0,0,0,35,38,0
32,0,191385,12,0,10,1,4,1,2174,0,40,38,0
24,3,174461,10,4,3,3,4,0,0,0,45,38,0
35,3,82552,12,2,12,0,4,1,0,0,40,38,0
23,3,185106,9,4,5,3,2,1,0,0,40,38,0
19,8,50626,10,4,14,3,2,0,0,0,20,38,0
46,3,459189,10,2,2,0,4,1,0,1902,50,38,1
40,3,171424,9,0,13,1,4,1,0,0,40,38,0
47,3,348986,9,2,7,2,1,0,0,0,28,35,0
43,1,108945,13,0,9,4,4,0,0,0,48,38,0
34,3,185041,9,4,9,1,4,0,0,1669,45,38,0
35,5,267776,9,4,7,2,4,0,0,0,30,38,0
36,3,174938,13,0,12,4,4,1,0,0,20,38,0
26,3,233777,9,2,2,0,4,1,0,0,72,25,0
56,3,161944,9,2,6,0,4,1,0,0,40,38,0
25,3,276728,9,4,5,2,2,0,0,0,43,38,0
20,3,117789,10,4,11,3,4,0,0,0,10,38,0
44,1,354230,10,2,2,0,4,1,0,0,40,38,0
32,3,237903,13,4,9,4,4,0,0,0,40,38,0
31,3,112115,9,4,0,3,4,1,0,0,40,38,0
53,3,251675,9,2,2,0,4,1,0,0,40,7,0
51,3,249706,10,0,0,4,4,0,0,0,40,38,0
23,3,216181,10,4,11,3,4,1,0,0,36,19,0
23,3,103277,10,0,7,3,4,0,0,0,24,38,0
44,3,456236,14,2,0,0,4,1,0,0,40,38,0
19,3,405526,9,4,5,3,4,1,0,0,40,38,0
23,3,181820,10,4,5,3,4,1,0,0,20,38,0
64,3,132519,9,2,5,5,2,0,0,0,40,38,0
48,3,175662,9,6,0,4,4,0,0,0,24,38,0
34,3,115488,9,2,11,0,4,1,0,0,40,38,0
30,3,165115,11,0,0,4,4,0,0,0,30,38,0
42,5,196514,10,4,9,1,4,1,0,0,40,38,0
28,3,285897,13,2,3,0,4,1,0,0,40,38,0
51,3,168553,9,4,2,3,4,1,0,0,35,38,0
19,1,91571,10,4,0,3,4,0,0,0,25,38,0
29,3,212102,9,5,7,4,2,0,0,0,30,38,0
33,3,133503,9,2,11,0,4,1,0,1977,45,38,1
35,5,222450,9,2,4,0,4,1,0,0,40,25,0
29,5,229842,9,4,13,4,2,1,0,0,45,38,0
21,3,286853,9,4,7,3,4,1,0,0,35,38,0
21,3,230429,9,4,2,1,4,1,0,0,35,38,0
31,3,98639,9,4,2,4,4,1,0,0,40,38,0
26,3,82091,9,4,0,1,4,0,0,0,39,38,0
55,5,51499,10,2,4,0,4,1,0,0,72,38,0
26,3,155752,10,2,6,0,2,1,0,0,40,38,0
41,6,197558,13,0,3,1,4,1,0,0,40,38,0
30,4,124420,9,0,3,1,4,1,4650,0,40,38,0
19,3,344592,9,4,11,1,2,0,0,0,35,38,0
63,3,192849,13,0,7,1,4,0,0,0,10,38,0
32,3,155781,10,2,5,0,4,1,0,0,40,38,0
39,3,32146,10,4,2,1,4,1,0,0,40,38,0
57,5,57071,10,2,2,0,4,1,3137,0,40,38,0
55,3,238216,9,2,2,0,4,1,0,0,40,38,0
46,3,49570,9,0,0,1,4,0,0,0,40,38,0
45,3,128378,9,2,6,0,2,1,0,0,40,38,0
57,5,177271,16,2,9,0,4,1,0,0,35,38,0
44,3,81853,9,4,11,1,1,0,0,0,40,38,0
21,6,204425,10,4,3,3,4,0,0,0,20,38,0
33,3,155198,5,0,6,1,4,1,0,0,35,38,0
47,3,341995,10,0,11,3,4,1,0,0,55,38,0
46,3,189762,12,4,12,1,4,1,0,0,56,38,0
40,3,193995,9,2,7,0,4,1,0,0,30,38,0
37,3,173963,7,5,11,4,2,0,0,0,40,38,0
32,6,246282,16,2,9,0,4,1,2961,0,99,41,0
31,3,289889,11,4,12,1,4,1,0,0,40,38,0
43,3,26252,10,5,7,4,0,0,0,0,36,38,0
28,0,236418,10,4,3,1,2,1,0,0,40,38,0
20,3,259788,9,4,5,3,2,1,0,0,40,38,0
23,3,162228,13,4,11,1,4,1,0,0,48,38,0
81,8,143732,2,6,14,1,4,1,0,0,30,38,0
34,3,242984,9,4,0,1,4,1,0,0,48,38,0
31,3,182162,9,2,0,5,4,0,0,0,37,38,0
55,3,174353,9,2,13,0,4,1,0,0,35,38,0
74,3,89852,8,2,5,0,4,1,0,0,11,38,0
22,3,351952,10,4,0,3,4,0,0,0,38,38,0
21,3,118712,9,4,2,4,4,1,0,0,35,38,0
24,3,132327,10,3,11,4,3,0,0,0,30,6,0
19,3,149823,10,4,7,3,4,1,0,0,20,38,0
53,3,194995,3,2,2,0,4,1,0,0,45,21,0
58,3,147707,7,2,11,0,4,1,0,0,40,38,0
22,3,341227,10,4,0,1,4,1,0,0,20,38,0
33,1,292217,9,0,10,4,4,1,0,0,40,38,0
30,3,308812,10,4,11,1,4,0,0,0,60,38,0
36,5,135416,10,2,7,5,4,0,0,0,50,38,0
53,3,191389,9,0,3,1,4,0,0,0,40,38,0
49,3,41294,10,0,0,1,4,0,0,0,40,38,0
25,3,457070,4,0,2,3,4,1,0,0,45,38,0
61,3,130684,10,2,9,0,4,1,0,0,42,38,0
21,3,273403,11,4,7,1,4,0,0,0,50,38,0
27,3,335421,13,4,9,1,4,0,0,0,20,38,0
31,3,83425,10,4,0,4,4,0,0,0,40,38,0
24,3,456367,9,2,2,0,4,1,0,0,40,38,0
41,3,59916,11,2,11,0,4,1,0,0,63,38,0
32,6,200469,10,4,10,4,2,0,3887,0,40,38,0
26,1,206721,13,4,10,3,4,1,0,0,40,38,0
25,3,71351,2,4,7,2,4,1,0,0,25,7,0
30,3,161153,9,4,2,3,4,1,0,0,40,38,0
29,6,51461,12,4,12,1,4,1,0,0,45,38,0
29,6,240738,9,2,2,0,4,1,0,0,40,38,1
54,5,154785,13,0,3,1,4,1,0,0,50,38,0
32,6,117927,10,4,0,1,2,0,0,0,40,38,0
52,3,82285,13,3,7,2,2,0,0,0,40,13,0
34,3,28053,13,3,0,1,4,0,0,0,25,38,0
34,3,174789,13,4,7,1,4,1,0,2001,40,38,0
25,3,257910,13,4,3,1,4,1,0,0,50,38,0
44,1,100479,12,2,9,0,4,1,0,0,48,38,0
22,3,117779,13,4,9,3,4,1,0,0,40,38,0
44,1,282069,11,2,4,0,4,1,0,0,40,38,0
44,3,150076,9,4,7,1,4,1,0,0,30,38,0
55,3,178644,5,2,2,0,4,1,0,0,55,38,0
25,3,234665,11,2,2,0,4,1,0,0,45,38,0
45,4,178344,11,0,11,4,4,0,0,0,30,38,0
30,3,123833,5,4,6,1,4,1,0,0,40,38,0
30,4,205733,10,4,3,1,4,0,0,0,60,38,0
39,6,239409,9,2,10,0,4,1,0,0,50,38,0
28,3,145284,9,0,13,1,4,1,0,0,70,38,0
35,3,225330,13,4,0,1,4,0,0,0,40,38,0
28,5,414599,12,4,3,1,4,1,0,0,21,12,0
29,3,111900,10,2,4,0,4,1,0,0,40,38,0
58,6,123329,9,4,0,1,4,0,0,0,16,38,0
28,3,297742,10,4,6,3,4,0,0,0,40,38,0
28,3,164170,11,2,0,5,1,0,0,0,40,18,0
41,3,121201,9,2,13,0,4,1,0,0,40,38,0
60,3,160625,10,0,2,1,4,1,0,0,47,38,0
22,3,275385,10,4,7,2,4,1,0,0,25,38,0
45,5,271828,13,2,2,0,4,1,0,0,20,38,0
26,3,243786,13,4,7,1,4,0,0,0,38,38,0
25,3,193787,10,4,12,3,4,0,0,0,40,38,0
21,3,221661,9,4,11,3,4,0,0,0,35,38,0
50,3,233369,10,0,9,4,4,0,0,0,40,38,0
18,3,126071,9,4,2,3,4,1,0,0,40,38,0
61,3,160942,14,2,11,0,4,1,3103,0,50,38,0
51,3,275507,10,0,11,4,2,0,0,0,50,38,0
26,3,182194,12,4,7,1,4,0,0,0,40,38,0
40,1,210275,9,4,0,2,2,0,0,0,40,38,0
19,3,181546,10,4,0,3,4,0,0,0,40,38,0
42,3,86185,10,6,3,1,0,0,0,0,40,38,0
26,3,290213,10,5,4,3,4,1,0,0,40,38,0
62,1,68268,9,2,13,0,4,1,0,0,40,38,0
26,0,207537,9,4,0,1,2,0,0,0,40,38,0
39,3,197150,9,0,2,4,4,1,0,0,50,7,0
48,3,413363,7,2,13,0,4,1,0,2002,40,38,0
28,3,217200,9,4,6,1,4,1,0,0,50,38,0
29,3,187073,13,4,2,1,4,1,0,0,40,38,0
42,3,31251,11,2,11,0,4,1,0,0,37,38,0
51,3,207419,9,0,2,1,4,1,0,0,60,38,0
25,3,245628,10,4,12,3,4,1,0,0,15,25,0
46,3,270437,9,0,3,4,4,0,0,0,40,38,0
26,3,365289,9,0,6,1,4,1,0,0,40,38,0
45,3,324655,13,4,9,1,4,1,0,0,40,38,0
43,3,388849,12,2,5,0,4,1,0,0,60,38,0
47,3,84790,10,2,2,0,4,1,0,0,40,38,0
39,3,115289,10,0,11,3,4,1,0,1380,70,38,0
53,1,179237,5,2,13,0,4,1,0,0,40,38,0
46,3,155509,13,5,9,4,2,0,0,0,32,22,0
46,3,64563,14,2,9,0,4,1,0,1887,45,38,1
42,1,137232,9,0,10,4,4,0,0,0,50,38,0
19,3,186717,10,4,11,3,4,1,0,0,40,38,0
37,4,126569,13,2,2,0,4,1,0,0,60,38,0
46,0,227310,10,4,0,4,2,0,0,0,40,38,0
17,3,201412,6,4,4,3,4,1,594,0,5,38,0
28,3,189346,9,0,5,3,4,1,0,0,40,38,0
35,3,310290,9,2,13,5,2,0,0,0,40,38,0
18,8,96244,10,4,14,3,4,1,0,0,45,38,0
41,3,289403,9,0,12,1,2,1,0,0,40,41,0
47,1,543162,9,5,0,4,2,0,0,0,40,38,0
39,3,123417,13,4,3,1,4,1,0,0,60,38,0
45,3,135339,10,2,2,0,1,1,0,0,45,38,0
46,3,145041,13,0,6,2,4,1,0,2258,50,5,0
37,6,46814,13,4,9,1,4,1,0,0,38,38,0
31,3,356689,13,4,4,1,4,1,0,0,40,38,0
25,3,110138,9,4,7,1,4,1,0,0,40,38,0
22,3,213902,9,4,0,4,4,0,0,0,40,25,0
46,1,175754,14,0,9,1,4,0,0,1876,60,38,0
18,3,35065,9,4,13,1,2,1,0,0,35,38,0
30,3,221043,9,2,2,0,4,1,0,0,35,38,0
40,1,208875,14,0,9,1,4,0,0,0,50,38,0
20,3,266525,10,4,9,2,2,0,594,0,20,38,0
23,3,140764,11,4,7,3,4,0,0,0,15,38,0
50,3,176924,6,2,2,0,4,1,0,0,38,38,0
38,3,108140,13,4,7,1,4,1,0,0,20,38,0
24,3,379066,10,4,0,1,4,1,0,2205,24,38,0
41,3,104892,10,2,0,0,4,1,2829,0,40,38,0
44,3,165599,9,2,6,0,4,1,0,0,48,38,0
26,3,142152,7,4,13,1,4,0,0,0,35,38,0
19,3,175507,9,4,7,1,4,0,0,0,30,38,0
57,3,180920,6,2,2,0,4,1,0,0,43,38,0
40,1,108765,11,4,3,4,0,0,0,0,40,38,0
43,5,293809,15,2,9,0,4,1,0,0,20,38,0
38,3,119992,10,2,9,0,4,1,0,0,40,38,0
48,3,173938,9,2,3,0,4,1,0,0,60,38,0
28,3,246974,9,4,7,1,4,1,0,0,40,38,0
45,6,235431,9,5,11,4,2,0,0,0,40,38,0
36,6,47072,9,6,7,4,4,0,0,0,8,38,0
21,3,133582,3,4,4,1,4,1,2176,0,36,25,0
44,3,67065,11,4,8,1,4,1,594,0,25,38,0
62,8,221064,10,2,14,0,4,1,0,0,40,38,0
25,3,255849,9,4,0,3,4,0,0,0,40,38,0
20,3,49179,10,4,9,1,4,1,0,0,35,38,0
28,3,129460,5,4,2,1,4,1,0,0,40,7,0
20,3,39803,10,4,7,3,4,1,0,1719,36,38,0
19,3,194905,10,4,7,3,4,0,0,0,12,38,0
43,3,409902,9,4,7,1,2,0,0,0,96,38,0
40,3,222011,14,4,9,1,4,0,3325,0,40,38,0
42,0,284403,9,0,0,1,2,1,0,0,40,38,0
49,5,181547,12,2,2,0,4,1,0,0,30,3,0
32,3,141490,11,0,3,4,4,0,0,0,50,38,0
24,3,314182,9,4,13,1,4,0,0,0,50,38,0
22,3,48347,10,4,12,3,4,1,0,0,40,38,0
22,8,96844,10,4,14,1,4,0,0,1602,20,38,0
31,3,196125,7,2,2,0,4,1,0,0,40,38,0
61,0,294466,10,0,0,1,2,0,0,0,40,38,0
29,3,280618,10,2,5,0,4,1,0,0,40,38,0
64,5,234192,4,2,4,0,4,1,0,0,80,38,0
63,8,156158,9,2,14,0,4,1,0,0,16,38,0
22,3,138542,10,2,5,0,4,1,0,0,35,38,0
34,4,29254,10,2,2,0,4,1,0,0,70,38,0
57,1,199546,14,0,7,4,2,0,0,0,40,38,0
43,3,183096,10,5,11,4,4,0,0,0,10,38,0
41,1,201435,9,2,13,0,2,1,0,0,40,38,0
57,3,317969,9,2,3,0,4,1,0,0,50,38,0
19,3,45381,10,4,0,3,4,0,0,0,8,38,0
47,5,208407,13,2,9,0,4,1,0,2002,30,38,0
39,3,126569,13,4,13,1,4,1,0,0,40,41,0
17,3,188758,7,4,7,3,4,1,0,0,20,38,0
40,3,77391,9,2,13,0,4,1,0,0,40,38,0
58,3,32365,10,2,2,0,4,1,0,0,50,38,0
61,5,117387,7,2,3,0,4,1,0,0,20,38,0
40,3,220589,12,4,0,1,4,0,0,0,40,38,0
22,3,33272,9,4,7,1,4,1,0,0,25,38,0
32,3,216361,10,2,10,0,2,1,0,0,16,38,0
27,3,321456,10,2,10,0,4,1,0,0,40,38,0
24,3,228395,13,4,11,3,2,0,0,0,40,38,0
50,3,55527,12,0,2,1,2,1,0,0,45,38,0
26,3,174267,10,4,5,1,4,1,0,0,64,38,0
24,3,315877,10,4,11,1,4,1,0,0,25,38,0
45,5,181307,16,5,9,1,4,1,0,1408,40,38,0
54,3,319697,10,2,9,5,4,0,0,0,40,38,0
30,3,137606,9,2,13,0,4,1,5013,0,40,38,0
32,3,313729,9,2,0,0,4,1,0,0,40,38,0
39,4,222641,13,2,11,0,4,1,0,0,40,38,0
35,1,102938,9,2,7,0,4,1,0,0,40,38,0
39,3,119098,11,2,3,0,4,1,0,0,40,38,0
25,3,211231,9,2,12,2,4,0,0,0,48,38,1
41,3,282964,10,0,0,1,4,0,0,0,40,38,0
60,5,33717,7,2,4,0,4,1,0,0,50,38,0
59,3,199713,9,2,2,0,4,1,0,0,40,38,0
57,3,372020,10,2,11,0,4,1,5013,0,50,38,0
23,3,355856,13,4,11,3,1,1,0,0,20,38,0
20,3,194848,10,4,2,3,4,1,0,0,40,38,0
37,3,139684,9,0,6,1,4,1,0,0,45,38,0
62,1,164518,9,6,0,1,4,0,0,0,38,38,0
49,3,220978,9,2,2,0,4,1,0,0,44,38,0
64,3,108054,9,6,13,1,4,1,0,0,22,38,0
58,3,186121,13,0,3,1,4,1,0,0,40,38,0
27,3,215955,10,2,0,0,4,1,2829,0,40,38,0
53,3,299080,10,4,0,4,2,0,0,0,40,38,0
27,3,39665,9,0,11,4,4,0,0,0,37,38,0
35,3,174308,10,4,13,3,4,1,0,0,40,38,0
35,3,54595,8,4,11,1,2,0,0,0,40,38,0
67,5,124470,9,2,4,0,4,1,0,0,60,38,0
41,1,185057,9,0,3,4,4,0,0,0,40,38,0
20,3,37894,10,4,0,3,4,0,0,1719,30,38,0
30,3,125762,10,2,0,0,4,1,0,0,30,38,0
73,3,29675,9,6,7,2,4,0,0,0,12,38,0
42,5,184378,10,2,9,0,4,1,0,0,40,38,0
21,3,249957,9,4,0,3,4,1,0,0,40,38,0
24,3,214542,7,4,13,3,4,1,0,0,40,38,0
23,3,120910,9,4,7,4,4,0,0,0,35,38,0
34,3,133122,13,2,3,0,4,1,0,0,40,38,0
44,3,467799,9,2,2,0,4,1,0,0,40,38,0
31,3,92179,6,0,6,1,4,1,0,0,40,38,0
33,3,454717,10,5,7,1,4,1,0,0,40,38,0
58,0,129786,6,2,2,0,4,1,0,0,40,38,0
19,8,98283,10,4,14,3,1,1,0,0,32,38,0
17,3,61838,7,4,4,3,4,1,0,0,40,38,0
21,3,210053,10,4,0,3,4,0,0,0,40,38,0
20,3,235442,10,4,7,1,4,1,0,0,35,38,0
53,5,138022,7,0,2,1,4,1,0,0,60,38,0
51,5,149770,9,0,11,1,4,0,0,0,44,38,0
38,3,402522,2,0,4,4,4,1,0,0,40,36,0
41,3,286970,13,2,0,0,4,1,0,0,40,38,0
76,5,253408,10,6,13,1,4,1,0,0,40,38,0
25,6,149248,10,4,7,1,2,1,0,0,40,38,0
45,8,177775,11,4,14,2,4,0,0,0,32,38,0
32,3,182975,10,4,12,1,4,0,0,0,20,38,0
26,3,242464,11,4,3,1,4,1,0,0,50,38,0
21,3,225395,10,4,9,3,4,0,0,0,24,38,0
17,3,73338,7,4,11,3,4,1,0,0,20,38,0
20,3,137895,9,2,11,0,4,1,0,0,45,38,0
39,3,454585,3,2,4,0,4,1,0,0,54,25,0
42,3,342865,9,2,11,0,4,1,0,0,40,38,0
33,3,275632,9,2,13,0,4,1,0,0,40,38,0
36,3,102945,11,0,2,1,4,1,0,0,40,38,0
38,3,189092,11,2,2,0,4,1,0,0,43,38,0
30,3,156718,9,4,12,1,4,0,0,0,40,38,0
41,3,167725,10,0,6,1,4,1,0,0,40,38,0
51,0,106257,12,2,12,0,2,1,0,0,40,38,0
37,3,360743,10,2,2,0,2,1,0,0,40,38,0
23,3,134446,9,5,6,4,2,1,0,0,54,38,0
30,3,187560,10,4,11,1,4,1,0,0,50,38,0
33,3,214129,10,0,0,1,4,0,0,0,40,38,0
46,1,359193,10,0,0,4,4,0,0,0,45,38,0
37,3,92028,13,4,3,1,4,1,0,0,45,38,0
29,3,27436,9,0,7,1,4,0,0,0,35,38,0
65,5,31740,10,6,3,4,4,0,0,0,45,38,0
31,1,224234,9,2,13,0,2,1,0,0,40,38,0
41,3,196001,9,2,11,5,4,0,0,0,20,38,0
17,3,73820,8,4,11,3,4,0,0,0,8,38,0
21,3,143582,13,4,9,3,1,0,0,0,45,38,0
42,5,98061,11,2,3,0,4,1,0,0,50,38,0
54,3,320012,10,2,0,5,4,0,0,0,40,38,0
22,3,236769,13,4,9,1,4,1,0,0,20,8,0
63,3,85420,10,2,11,0,4,1,5013,0,15,38,0
32,6,189838,10,0,9,2,4,0,0,0,40,38,0
30,3,63910,9,2,11,3,1,0,0,0,40,38,0
31,6,268832,9,4,0,1,2,0,0,0,37,38,0
36,3,90897,12,4,12,1,4,0,0,0,40,38,0
63,3,113756,9,4,3,3,4,0,0,0,40,38,0
57,3,513440,14,2,3,0,4,1,0,0,40,25,0
49,3,184986,9,0,7,1,4,0,0,0,40,38,0
53,3,155963,13,2,11,0,4,1,0,0,30,38,0
65,3,196174,6,0,5,1,4,0,0,0,28,38,0
39,5,50096,10,2,4,0,4,1,0,0,80,38,0
18,3,177648,9,4,11,3,4,0,0,0,25,38,0
30,1,154935,12,4,10,1,2,1,0,0,40,38,0
41,3,76625,9,2,2,0,4,1,0,0,40,38,0
20,3,375698,10,4,0,3,4,0,0,0,15,38,0
67,5,139960,4,2,2,0,4,1,0,0,40,38,0
49,5,32825,9,0,13,1,4,1,0,0,70,38,0
19,3,100999,10,4,7,3,4,0,0,0,20,38,0
59,3,292946,13,4,3,1,4,0,0,0,25,38,0
