estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
76.0,758.84906,30.590881,143.52199,16.0,0.0,0.0,94.0,37.158108,6.0,6.0,15.55291,0.0,21.0,0.0,1.0,1.0,13.919008,-8.0,1.0,1.181837,0.0,44.0,0.0
77.0,56.901886,7.0,56.21496,26.25582,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,1.0,13.556058,0.0,2.0,2.0,19.0,-8.0,7.0,2.0,1.0,50.0,0.0
82.0,292.24237,20.963291,164.72945,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.345818,0.0,16.0,-7.0,0.0,0.0,31.321526,59.89685,3.0,2.0,0.0,45.117588,0.0
60.38007,230.83473,6.5776415,90.03277,28.0,1.0,1.0,33.5326,14.267099,-9.0,5.0,27.0,2.0,48.89616,17.83393,0.0,0.0,41.445076,-8.0,5.0,1.7150168,1.0,86.0,0.0
69.9128,237.3034,3.0,68.05701,17.0,0.0,0.0,87.781715,16.066738,6.0,5.6393585,13.0,2.0,11.674254,0.0,2.0,2.0,35.86654,68.30252,3.0,1.0,0.0,60.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
78.95234,115.63863,11.0,76.0,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.56281,1.0,64.11308,2.0,0.0,0.0,19.0,86.19539,4.0,1.0,0.0,67.0,0.0
66.0,195.42174,3.0,64.360275,21.0,1.0,0.22638522,100.0,-7.0,7.0,8.0,25.0,2.0,50.91381,5.0,0.0,0.0,0.0,49.045532,1.0,14.329019,0.0,82.35198,0.0
82.0,223.19437,25.229809,124.742584,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,30.550146,-8.0,0.0,0.0,9.0,-8.0,4.0,2.0,0.0,69.56133,0.0
64.73249,22.198984,10.0,52.911854,21.0,1.0,0.0,93.0,1.7658082,4.0,6.0,17.0,2.0,21.0,0.0,3.0,2.0,11.0118685,-8.0,3.0,2.0,0.0,57.0,0.0
75.0,122.32539,8.0,34.701065,28.677837,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,3.0,35.288807,0.0,0.0,0.0,1.0,-8.0,1.4125499,2.0,0.0,38.438347,0.0
83.0,120.558945,29.945702,53.468277,5.7716208,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,0.0,57.36054,0.0,1.0,1.0,22.683798,54.843903,1.0,2.0,0.0,80.0,0.0
77.43449,99.18302,5.0,86.222984,30.0,1.0,0.0,96.55662,70.83972,6.0,3.0,18.0,1.0,38.0,7.0,1.0,0.0,9.460483,86.74034,4.0,4.2958255,2.0,67.0,0.0
87.530334,124.20377,4.0,107.18066,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,30.0,0.0,0.0,0.0,3.2797468,-8.0,3.0,2.0,0.0,69.91395,0.0
91.81205,442.95917,8.0,121.88193,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.770432,1.0,24.654388,0.0,0.0,0.0,3.0,-8.0,2.0,1.0,0.0,37.40667,0.0
68.22724,176.04362,4.0,39.239758,18.199831,0.0,0.0,82.7676,3.0,6.0,6.0,17.666285,1.0,29.738365,1.0,3.0,3.0,4.184583,90.147064,5.0,2.0,0.0,68.06562,0.0
62.0,106.60094,14.845454,70.2929,19.8731,0.0,0.0,87.49727,3.0447812,4.0,6.0,24.291342,0.0,28.684,0.0,0.0,0.0,47.213364,75.07047,5.0,3.0,1.0,76.804184,0.0
87.0,176.3729,6.0,79.0,44.009113,0.0,0.0,100.0,-7.0,7.0,8.0,43.716335,4.0,10.941728,10.126012,0.0,0.0,2.0,-8.0,3.0,2.0,0.0,29.214823,0.0
73.0,207.46027,17.0,74.0,32.456223,0.0,0.0,93.0,16.26397,6.0,6.0,41.14757,0.0,43.498432,15.095333,0.0,0.0,19.0,36.441067,2.0,3.0,0.0,40.517494,0.0
80.0,84.97507,23.356495,64.11246,26.334532,0.0,0.0,100.0,-7.0,7.0,8.0,24.722399,0.0,52.310265,0.0,3.0,2.4302366,3.0,-8.0,3.0,1.0,0.0,80.0,0.0
79.0,272.9658,3.0,71.954155,33.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.99712,3.0,13.250338,0.0,0.0,0.0,13.40433,94.80669,6.0,3.0,1.0,47.610435,0.0
78.0,148.01958,7.0,77.391365,21.310804,0.0,0.0,100.0,-7.0,7.0,8.0,15.024729,1.0,36.0,6.6812525,2.0,2.0,17.963371,26.414997,3.0,3.0,2.0,50.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
89.0,187.7663,13.519732,78.601036,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,0.0,28.65657,0.0
75.924194,79.13694,2.0,56.937504,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,0.0,2.0,35.0,-7.0,1.0,0.0,85.46243,97.679276,2.0,1.0,1.0,86.0,0.0
69.56466,313.33444,1.774807,92.0,27.0,0.0,0.0,89.105606,52.227962,6.0,6.0,32.0,1.0,23.28344,2.0,1.0,1.0,38.536434,14.317784,5.0,2.0,2.0,67.0,0.0
66.0,133.53809,3.0,52.60913,14.0,1.0,0.0,98.0,28.945148,4.413783,6.0,14.0,3.0,17.0,0.084969044,0.0,0.0,81.17614,66.629265,5.0,3.0,0.0,100.0,0.0
54.6178,298.992,3.0,95.99967,73.09992,0.0,0.0,92.0,-7.0,6.0,6.0,58.628468,1.0,14.796193,13.00296,1.0,1.0,71.3027,60.340626,26.685312,3.0,10.62543,96.03586,0.0
91.58688,328.15042,22.238548,101.536194,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,0.0,26.575178,1.0,0.0,0.0,0.0,61.63307,2.0,1.0,0.0,50.0,0.0
66.0,89.66863,6.0,41.273342,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,3.0,27.629807,0.0,2.0,2.0,44.311707,94.92547,6.0,3.0,1.0,75.0,0.0
73.0,141.02817,26.020472,94.7028,-9.0,0.0,0.0,80.30566,9.355988,4.0,6.0,0.9665585,0.0,33.0,-8.0,0.0,0.0,0.0,-8.0,-0.2043628,1.0,0.0,56.0,0.0
68.0,149.29697,17.0,77.0,12.0,1.0,0.0,86.0,32.438435,6.0,5.0,14.196861,0.0,64.16909,23.424025,0.0,0.0,47.31028,63.79755,1.0,2.0,1.0,75.0,0.0
74.299706,237.63933,2.0,84.14667,14.0,2.0,2.0,77.86753,25.120377,6.0,2.0,16.0,1.0,30.36533,-7.0,0.0,0.0,15.0,37.72937,5.0,1.0,0.0,64.0,0.0
90.40838,389.68295,3.0,113.13706,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,18.0,0.0,0.0,0.0,1.0,-8.0,1.0,1.291163,0.0,30.73854,0.0
85.0,144.77863,8.0,79.58646,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.759819,1.0,14.0,6.819573,0.0,0.0,42.79209,-8.0,1.0,2.0,0.0,67.0,0.0
67.0,300.35287,2.0,57.082893,35.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.049095,9.664252,31.430113,0.0,1.0,1.0,71.84224,100.0,5.0,6.0,2.0,69.06243,0.0
91.0,151.2724,53.44943,162.9002,6.2903876,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,33.0,-8.0,0.0,0.0,6.0,-8.0,2.0,1.0,0.0,50.0,0.0
78.0,157.79974,9.0,85.812904,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,30.0,-7.0,0.04989539,0.0,26.0,85.90767,4.0,3.0,0.0,56.23801,0.0
84.0,161.6214,7.0,66.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,19.0,10.541142,0.0,0.0,0.8277491,62.41701,1.0,3.0,0.0,36.553623,0.0
62.33604,139.39082,15.0,86.0,38.876663,0.0,0.0,91.12186,5.1116676,4.0,6.0,41.44813,1.0,23.0,0.0,1.0,1.0,9.965917,-8.0,3.9461782,2.0,1.0,39.601543,0.0
71.128654,118.70054,5.0,64.08292,12.0,1.0,1.0,88.0,43.496258,6.0,3.0,10.0,1.0,14.0,0.0,3.0,3.0,36.54039,74.0,3.0,1.0,0.0,90.095856,0.0
74.0,195.81061,4.0,85.07578,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,19.313791,1.0,1.0,1.0,85.193054,63.75125,3.0,1.0,1.0,67.0,0.0
87.0,271.69696,14.0,71.34802,12.540719,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,26.708614,4.0,1.0,1.0,17.0,40.750835,2.0,2.0,0.0,38.0,0.0
84.0,175.54863,13.065316,66.27196,23.33874,0.0,0.0,100.0,-7.0,7.0,8.0,11.967035,0.0,17.0,16.576023,0.0,0.0,7.691009,-8.0,1.0,2.0,0.0,40.0,0.0
84.0,220.17087,8.0,83.93533,23.311018,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,3.0,24.028969,8.109952,1.0,0.0,11.0,4.5174556,5.0,2.0,0.0,54.36703,0.0
79.0,177.3969,6.0,74.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.788763,1.0,24.495907,0.0,0.0,0.0,23.388813,22.511858,1.0,3.0,-8.0,44.3718,0.0
69.47857,100.01301,3.0,52.035904,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.446532,4.0,25.0,0.0,1.0,0.0,44.58021,25.785822,8.991398,2.0,1.0,69.603966,0.0
92.93992,360.4296,39.7368,201.24693,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,0.0,14.061671,-8.0,0.0,0.0,1.0,-8.0,2.0,-8.0,0.0,37.208675,0.0
60.95318,121.74309,7.0,72.0,20.987183,1.0,0.0,84.07443,39.59875,6.0,5.0,29.356434,5.0,28.0,0.0,1.0,1.0,77.29318,-8.0,7.2520776,2.0,3.0703907,96.65123,0.0
65.40879,144.98376,13.2475,68.77841,8.119977,2.279123,3.069946,85.54531,45.64895,6.0,6.0,8.156647,0.0,15.0,9.490341,0.0,0.0,9.831077,-8.0,2.0,1.0,0.0,60.0,0.0
82.0,192.54848,4.0,68.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,16.306149,0.0,3.0,3.0,3.933363,-8.0,2.0,-8.0,0.0,40.0,0.0
57.861637,185.18878,4.0,53.963097,49.375015,0.0,0.0,97.0,66.32248,6.0,6.0,53.00377,8.682802,29.0,1.0,3.0,2.7924612,57.93432,48.97989,16.494148,3.0,3.8507855,56.4271,0.0
81.0,202.32104,8.0,95.7236,26.451622,0.0,0.0,100.0,-7.0,7.0,8.0,38.730984,2.0901196,44.0,0.0,0.0,0.0,14.0,88.0,3.0,3.0,0.0,60.0,0.0
87.0,265.1191,35.993126,110.4529,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,17.387255,0.0,0.0,0.0,6.0,-8.0,3.0,1.0,0.0,63.0,0.0
75.0,124.20075,13.765589,59.48706,14.3985195,0.0,0.0,100.0,-7.0,7.0,8.0,17.610464,0.0,50.0,0.0,0.0,0.0,42.108963,-8.0,5.0,2.0,0.95053154,85.73044,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
56.742107,136.21567,20.0,87.985535,17.0,3.6321313,1.771024,-9.0,4.543412,4.0,2.0,28.0,0.0,21.0,-7.0,0.0,0.0,59.9874,-8.0,3.0,1.0,3.0,43.0,0.0
-9.0,288.1866,12.544065,87.0,15.0,2.0,1.0,71.41252,3.7148464,0.009356298,2.6026154,21.0,0.0,28.247906,0.0,5.0,4.0,67.84639,-8.0,5.043032,1.0,1.0,79.150734,0.0
71.0,287.69263,4.0,117.86982,27.0,0.0,0.0,86.0,9.360176,4.1688385,6.0,25.0,2.0,23.250877,0.0,0.0,0.0,26.903503,48.31915,4.0,4.0,0.0,59.38724,0.0
84.0,284.72263,2.0,90.0,35.18481,0.0,0.0,100.0,-7.0,7.0,8.0,34.89081,1.0,44.70247,0.0,0.0,0.0,2.0,60.0,6.0,4.0,0.0,75.0,0.0
88.14056,149.80966,20.0,74.0,9.915121,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,31.111052,1.0,0.0,0.0,2.153198,-8.0,2.0,-8.0,0.0,50.0,0.0
66.0,384.83926,7.0,119.694374,20.634275,3.0,1.0,69.257195,19.343597,6.0,5.0,21.55328,2.0,24.0,0.0,1.0,0.0,26.0,42.327663,10.0,2.0,0.0,82.04585,0.0
83.0,75.561195,2.0,66.0,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.4032288,2.0,44.0,3.0,1.0,1.2117475,0.0,87.57662,0.44529936,2.0,0.0,45.832634,0.0
65.0,160.43954,8.0,52.35746,29.897104,0.0,0.0,93.05442,10.324394,6.0,6.0,34.149197,4.0,50.0,0.0,0.0,0.0,59.08232,98.735886,5.0,4.0,1.0,67.0,0.0
82.0,131.81538,8.0,63.040028,11.912357,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,9.711136,-7.0,0.0,0.0,28.822405,29.871939,2.0,1.0,0.0,58.829556,0.0
83.0,275.78632,8.0,121.711426,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,32.818516,12.681978,0.0,0.0,7.405291,-8.0,2.0,1.0,0.0,37.578236,0.0
65.0,120.404785,2.0,90.0,18.0,1.0,0.0,86.29801,32.8903,6.0,5.0,14.33646,1.0,16.0,-7.0,0.0,0.0,54.406185,-8.0,8.0,1.0,1.0,67.772415,0.0
78.0,186.10632,11.186333,118.35264,27.0,0.0,0.0,96.0,50.470882,6.0,6.0,17.404549,1.0,41.636406,1.0,0.0,0.0,8.0,74.94541,8.5911875,2.0,0.0,63.0,0.0
68.0,303.31293,2.1556695,116.471466,13.0,1.0,1.0,88.64011,23.234093,6.0,3.0,12.616271,1.0,41.0,0.0,0.0,0.0,10.0,-8.0,2.0,-8.0,0.0,19.213245,0.0
79.0,169.17166,38.78272,114.17001,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,41.0,-7.0,1.0,0.0,62.129475,-8.0,1.0,2.0,0.0,50.0,0.0
74.973495,175.80136,15.0,92.441246,29.0,1.0,0.0,94.0,43.727425,6.0,5.0,17.429014,0.0,17.0,0.0,1.0,1.0,22.13642,-8.0,4.0,1.0,0.0,57.0,0.0
89.0,231.73607,9.0,80.88421,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.012111,1.0,3.6485493,0.0,0.0,0.0,9.0,-8.0,5.0,1.0,0.0,62.100487,0.0
72.0,168.91109,22.98434,110.66479,9.0,1.0,1.7368611,100.0,-7.0,4.0,8.0,5.0948486,0.0,26.0,3.675868,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0,25.608402,0.0
86.0,405.12628,15.0,106.28465,30.76444,0.0,0.0,100.0,-7.0,7.0,8.0,38.84472,0.0,20.0,1.0,0.0,0.0,4.862654,-8.0,3.0,4.0,0.0,46.437428,0.0
91.83493,228.61143,9.760738,84.813126,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.41804,0.0,13.0,-7.0,0.0,0.0,0.0,-6.641749,2.0,1.4792787,0.0,41.140488,0.0
82.0,110.44009,32.687244,93.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.240728,0.0,35.48394,-7.0,0.0,0.0,22.0,-8.0,3.0,2.0,0.66598487,76.415,0.0
80.0,195.39651,1.0,58.89332,28.0,0.0,0.0,93.0,73.95718,6.0,6.0,32.0,3.0,23.6542,0.0,1.0,1.0,11.0,79.0,3.0,16.018559,0.0,67.0,0.0
66.0,142.33679,7.0,50.80276,16.421844,1.0,1.0,87.814735,57.228275,6.0,2.0,21.444029,2.0,37.501766,0.0,5.0,5.0,42.81984,97.90266,2.0,6.495741,1.0,100.0,0.0
88.0,361.63867,2.0,86.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,30.0,0.0,0.0,0.0,1.0,48.800213,1.0,1.0,0.0,40.0,0.0
72.0,147.1917,4.0,64.103294,29.0,1.1256064,1.0,100.0,37.00547,6.0,4.0247455,41.421127,2.0,29.516966,19.213135,0.0,0.0,2.5852108,70.13855,2.0,3.0,0.0,47.0,0.0
77.0,232.93333,1.0,171.27823,24.0,1.0,0.0,92.55387,71.24205,6.0,5.0,24.0,1.0,-9.0,-7.0,1.0,1.0,18.338825,-8.0,8.0,-8.0,0.0,60.0,0.0
74.0,247.88336,2.0,86.0,25.40952,0.0,0.0,100.0,-7.0,6.0,6.0,21.0,6.318789,27.0,0.0,1.0,0.0,17.0,64.36977,3.0,3.0,1.0,40.321198,0.0
74.0,124.484024,11.0,61.361572,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,1.0,56.003788,3.0,0.0,0.0,45.35972,68.0,4.0,3.0,0.0,80.0,0.0
72.0,245.97055,3.0,95.84171,13.0,1.0,0.008139747,87.83942,45.471596,6.0,3.0,22.0,1.0,57.85587,0.0,3.3043437,3.0,9.787843,61.470768,2.0,1.0,0.0,83.312386,0.0
70.0,116.80063,13.0,54.616962,17.0,0.0,0.0,98.0,-7.0,6.0,6.0,20.927092,0.0,64.32164,16.383474,1.0,1.0,57.537533,74.83557,2.0,3.0,1.0,67.0,0.0
86.0,199.61234,12.0,63.65716,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,16.816708,18.434214,0.0,0.0,6.0,-8.0,3.0,1.0,0.0,44.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
91.52579,362.31903,14.0,139.49753,9.04256,0.0,0.0,100.0,-7.0,7.0,8.0,10.036143,0.0,26.0,0.0,0.0,0.0,0.0,-8.0,0.7433174,-8.0,0.0,19.103344,0.0
78.0,189.78535,3.0,95.86585,22.0,0.0,0.0,93.0,18.255976,6.0,6.0,17.0,3.0,31.08897,0.0,3.0,2.0,27.50598,61.66306,5.0,2.0,0.0,67.0,0.0
84.0,287.46387,3.0,129.99454,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.806927,1.0,33.903328,8.002354,1.0,1.0,25.387014,-8.0,2.0,1.0,0.0,71.0,0.0
59.82125,264.6496,4.0,84.0,39.330948,1.0,0.0,90.0,5.0,-7.11121,5.0,46.467533,3.0,12.758537,23.967064,0.0,0.0,35.396225,85.2167,23.22519,1.4998788,0.0,60.04477,0.0
76.71167,307.13544,11.0,146.30792,11.190363,0.0,0.0,88.0,19.061396,6.0,6.0,15.682238,1.0,36.0,14.548181,0.0,0.0,22.0,48.826138,3.0,1.0,0.0,70.73658,0.0
85.0,350.79245,6.6337576,177.80138,12.94095,0.0,0.0,100.0,-7.0,7.0,8.0,2.726908,1.0,13.570939,0.0,2.0,2.0,13.208484,74.866615,3.0,1.0,1.0,71.0,0.0
77.0,135.05156,8.0,51.752003,16.538786,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,2.0,33.0,12.347383,1.0,1.0,6.0,-8.0,1.0,1.0,0.0,12.715671,0.0
90.86933,626.3858,23.368145,144.39946,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,44.460663,-7.0,0.0,0.0,5.0,-8.0,2.0,1.0,0.0,44.0,0.0
88.50227,175.17955,14.0,109.20112,22.669352,0.0,0.0,100.0,-7.0,7.0,8.0,27.092258,0.0,53.134598,-8.0,0.0,0.0,2.0,-8.0,2.0,1.0,0.0,45.352257,0.0
81.0,164.48338,5.0,56.898144,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.690023,1.0,37.948193,0.0,3.0,3.0,15.122214,100.0,2.0,2.0,0.9951437,56.0,0.0
85.0,416.3767,4.0,116.36714,38.50872,0.0,0.0,100.0,-7.0,7.0,8.0,37.414474,1.0,37.34363,7.182266,2.0,2.0,0.0,19.175848,5.0,2.0,0.0,50.0,0.0
69.0,287.17593,8.0,120.83975,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,20.761581,0.0,1.0,1.0,83.892555,45.923916,6.0,1.0,9.7695055,60.0,0.0
81.0,267.19507,4.0,89.190994,27.0,0.0,0.0,92.0,57.52797,6.0,6.0,28.156273,1.092457,18.0,-8.0,0.0,0.0,19.0,-8.0,4.0,1.0,0.0,71.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
87.0,403.0453,22.847816,143.15694,18.224047,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,0.0,33.0,0.0,0.0,0.0,9.154589,-8.0,3.0,2.0,0.0,68.94329,0.0
81.0,346.55716,9.0,110.92362,50.24011,0.0,0.0,100.0,-7.0,7.0,8.0,58.9598,1.0,27.976608,15.505646,0.0,0.0,9.0,-5.5009513,6.3200893,2.0,0.0,44.0,0.0
86.18704,291.0134,5.0,118.84595,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,2.0,50.0,0.0,1.0,1.0,-2.917531,29.099428,2.0,-8.0,0.0,20.403448,0.0
79.0,67.14131,2.0,39.080746,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,47.708435,4.0,1.0,1.0,5.231385,83.92009,1.0,2.0,0.0,67.0,0.0
76.0,256.89035,2.0,90.0,28.0,1.0,1.0,90.0,42.481567,6.0,5.0,32.915916,1.0,32.073708,0.0,4.0,3.0,17.0,48.73461,3.0,1.0,0.0,37.774063,0.0
83.78562,219.35895,2.0,74.0,42.876377,0.0,0.0,100.0,-7.0,7.0,8.0,51.806694,2.0,3.5579119,0.0,4.0,3.0,2.0,28.517672,2.0,1.0,0.0,18.262793,0.0
73.455315,245.69633,2.0,95.16781,34.532387,0.0,0.0,91.215775,14.693677,6.0,6.0,49.05945,1.0,32.0,0.0,4.0,3.0,10.585151,53.73522,3.0,2.0,0.0,41.179394,0.0
83.0,223.87282,11.0,102.88028,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,18.0,0.0,0.0,0.0,35.0,-8.0,4.0,1.0,0.0,46.42203,0.0
82.2278,141.01855,5.4175305,68.75292,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.791508,2.0,8.530956,2.0,0.0,0.0,17.0,-8.0,2.0,-8.0,1.0,35.322067,0.0
61.581787,172.069,7.0,42.914158,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.073017,2.0,36.905514,-7.0,5.0,4.8079157,85.72982,89.09695,6.0,3.0,5.9574785,62.11486,0.0
79.26438,143.42403,3.0,61.19695,32.35027,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,3.0,29.778784,16.410416,0.0,0.0,0.08166022,27.44827,2.0,2.0,0.0,34.999504,0.0
77.50667,223.00644,3.5763998,66.46368,20.0,0.0,0.0,95.997444,34.902115,6.0,6.0,20.893206,1.0,26.0,2.7821543,0.0,0.0,9.0,-8.0,2.0,-8.0,1.3331982,50.0,0.0
68.0,237.70753,23.472479,119.86536,21.0,0.0,0.0,85.57331,39.964973,6.0,6.0,17.577724,0.0,25.0,-7.0,0.0,0.0,40.37212,88.0,6.1367884,3.0,1.0,85.173294,0.0
69.0,243.58234,2.1300516,127.215355,15.0,2.3868628,2.0,88.0,32.220184,6.0,5.0,13.0,3.0,33.0,21.283451,0.0,0.0,21.95999,58.93077,3.0,2.0,0.0,64.88318,0.0
85.0,363.7994,10.0,92.0,24.036901,0.0,0.0,93.95353,78.175606,6.0,6.0,22.931885,2.0,38.0,-7.0,0.0,0.0,2.0,78.49537,3.0,2.0,0.0,44.484985,0.0
84.055595,168.47948,3.7126677,128.63197,19.810087,0.0,0.0,100.0,-7.0,6.0,6.0,13.624033,3.0,36.98211,0.0,1.0,1.0,1.0,-8.0,1.0,1.0,0.0,50.0,0.0
81.0,292.2095,4.0,71.0,18.190895,0.0,0.0,91.245186,22.143473,6.0,6.0,14.0,2.0,37.682945,0.0,0.0,0.0,4.0,60.0,3.0,2.0,0.0,43.457825,0.0
70.0,237.39157,2.0,74.0,40.185997,0.0,0.0,96.512924,9.344893,4.0719943,6.0,43.58794,2.0,18.693834,0.0,0.0,0.0,16.77161,32.202507,9.996964,2.0,1.0,57.0,0.0
66.0,89.039734,5.0,68.0,32.0,0.0,0.0,95.0,38.24246,6.0,6.0,22.0,2.0,24.0,0.0,6.199716,6.679639,43.049347,49.216057,6.0,3.0,2.0,71.0,0.0
69.0,241.06206,10.0,141.94962,30.0,0.0,0.0,92.0,23.624561,6.0,6.0,34.0,1.0,29.0,0.0,1.0,1.0,65.878685,40.662388,6.0,2.0,2.0,56.0,0.0
77.0,156.07587,3.0,60.822742,13.0,1.0,0.0,94.0,61.73113,6.0,5.0,11.0,3.0,26.0,-7.0,0.0,0.0,33.542477,-8.0,4.537579,1.0,0.0,75.0,0.0
66.0,161.32965,3.0,40.162495,21.0,0.0,0.0,93.0,38.68855,6.0,6.0,15.808602,4.0,11.0,1.0,3.0,3.0,17.78027,-8.0,4.0,-8.0,0.46282676,67.0,0.0
81.0,198.70895,8.0,59.36922,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.688276,1.0,-0.03596425,7.619566,0.0,0.0,10.300783,-8.0,8.113565,-8.0,1.0,67.0,0.0
80.0,181.78905,30.616682,117.549835,39.772583,0.0,0.0,100.0,11.875949,4.9845824,6.0,33.0,0.0,42.662037,-7.0,0.0,0.0,6.0386214,74.842896,3.0,2.0,0.0,67.0,0.0
85.0,253.1008,23.61515,117.69042,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,57.034958,-9.0,0.0,0.0,15.053657,93.27326,2.0,5.0,0.0,67.0,0.0
86.0,180.35478,4.0,60.032642,6.8906446,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,91.97206,2.0,0.0,0.0,0.0,54.134514,0.5305017,2.0,0.0,100.0,0.0
84.0,359.73325,3.0,117.67732,28.899218,0.0,0.0,100.0,-7.0,7.0,8.0,32.866943,3.0,0.0,4.0,0.0,0.0,11.5769005,-8.0,5.0,1.0,1.0,47.0,0.0
83.0,388.31918,3.2849414,113.687904,28.0,0.0,0.0,96.0,37.006084,6.0,6.0,34.566433,1.0,27.0,0.0,5.5456724,6.1901264,5.2459307,-8.0,3.0,1.0,0.0,42.57447,0.0
