estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
64.0,151.28839,19.318527,75.96804,11.264594,0.0,0.0,78.73505,2.2829385,4.0,6.0,14.76327,0.0,29.0,0.0,0.0,0.0,57.548378,59.104256,4.898547,2.0,1.0,79.19608,2.0
71.0,107.67613,4.0,39.512623,11.983215,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,2.0,50.0,0.0,1.0,1.2438564,65.40869,69.02002,3.0,2.0,0.0,100.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-3.228001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.236033,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
83.0,246.76834,4.2989326,72.0,16.0,0.0,0.0,89.0,9.883581,6.0,6.0,20.0,2.9495697,25.0,0.0,4.0,4.0,12.729575,-8.0,4.0,1.0,0.0,50.178047,2.0
63.933846,140.41808,2.0,42.885834,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,2.0,17.343395,0.0,4.0,4.7208085,54.001225,97.32658,11.0,3.0,3.0,95.513565,2.0
64.0,180.14638,11.0,79.298836,14.0,0.0,0.0,67.98622,5.0,5.0,6.0,15.0,1.0,52.312992,-7.0,0.0,0.0,78.57246,78.51733,2.0,2.0,1.0,60.14616,2.0
61.0,101.73423,3.0,48.28387,10.0,4.5698113,3.985276,83.46315,57.084644,6.0,4.0,12.0,2.0,30.185944,0.0,0.0,0.0,58.47392,-8.0,3.0,1.0,0.0,60.0,2.0
65.0,178.38086,4.0,96.7597,10.0,3.0,2.3221967,75.83512,12.376108,0.0,4.1393456,15.0,2.0,16.0,18.21668,0.0,0.0,8.0,-8.0,2.0,1.0,0.0,70.572136,2.0
-9.0,124.677956,3.0,58.66224,30.0,0.0,0.0,90.67405,4.425005,4.0,6.0,30.0,3.0,33.0,0.0,3.0,3.0,74.048355,85.0,7.0,3.3917942,8.05585,71.0,2.0
56.8118,171.54892,4.0,21.319492,4.17365,1.0,0.0,78.99339,13.259025,4.0,6.0,9.657379,2.0,47.0,0.0,2.0,1.0,90.31065,42.781536,4.0,3.0,3.3353226,84.572914,2.0
66.0,319.35144,19.486917,88.72823,14.0,0.0,0.0,84.88062,5.4614043,6.0,6.0,14.521075,0.0,30.5153,-7.0,0.0,0.0,67.98133,-8.0,3.0,1.0,1.0,55.0,2.0
75.21001,165.82512,1.0,67.977745,35.855347,0.0,0.0,96.0,23.434412,6.0,6.0,41.74544,2.0,27.189585,0.0,3.0280626,3.0,15.011539,91.85136,4.0,3.1620152,0.0,71.0,2.0
41.24391,133.5057,20.191732,74.89536,23.0,0.0,0.0,88.48265,2.0,0.09066151,6.0,25.0,0.0,22.104122,0.0,0.0,0.0,93.257774,-8.0,8.551453,1.0,5.539898,82.61738,2.0
78.0,182.941,3.0,63.204735,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.129173,1.0,45.0,0.0,6.3805237,5.0,45.610165,95.904594,1.0,3.0,0.0,67.0,2.0
67.30624,173.3958,3.0,56.744633,30.172085,0.0,0.0,95.0,27.378433,6.0,6.0,30.0,5.9687743,33.0,0.0,2.0,2.0,62.730427,79.18346,8.0,2.0,0.14409718,100.0,2.0
-5.734843,160.49731,4.0,60.418903,18.34467,0.0,0.0,78.99248,16.692347,4.0,6.0,14.0,1.0,21.0,-7.0,4.0,4.0,74.58768,96.19108,6.0,3.0,2.0,100.0,2.0
64.92808,-8.0,4.0,34.654713,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,2.0,58.998962,0.0,3.158208,3.664255,89.89018,97.15451,3.0,3.0,4.0,100.0,2.0
75.0,164.6926,4.0,62.0,8.916418,0.0,0.0,100.0,-7.0,7.0,8.0,9.619215,2.683793,41.08172,0.0,0.0,0.0,92.51084,-8.0,2.0,1.0,1.0,89.35627,2.0
77.0,315.56406,11.0,82.108116,13.0,0.0,0.0,87.40173,14.2133875,6.0,6.0,13.0,0.0,34.166286,0.0,0.0,0.0,0.0,99.331566,-1.0103511,2.0,0.0,82.18939,2.0
58.689106,141.74821,3.0,71.19561,41.758003,0.0,0.0,92.806946,5.0,3.7491188,6.0,34.99147,4.0,21.1604,-4.2329936,17.156015,13.705778,53.721348,72.14165,13.5277815,3.0,1.0,83.38774,2.0
41.384205,108.37724,2.0,61.06928,25.0,0.0,0.0,92.8643,29.794039,6.0,6.0,29.0,2.0,38.768345,2.8513455,2.0,2.0,88.388824,-8.0,7.0,2.0,2.0,88.340096,2.0
63.0,63.36727,5.0,22.85997,7.0,1.0,1.0,83.39062,11.661468,4.0,5.0,9.597298,2.0,50.0,0.0,3.0,3.173813,58.567875,88.50338,2.0,2.0,1.0,81.12062,2.0
68.98573,80.94032,6.0,45.756893,7.0575323,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,78.91987,-7.0,2.0,2.0,1.0,-8.0,-9.0,1.0,0.0,79.91822,2.0
68.0,187.20831,2.0,37.85439,10.0,1.0,1.0,100.0,-7.0,7.0,8.0,7.222633,3.0,49.32172,0.0,5.0,5.0,61.477345,-8.0,2.0,2.0,1.0,83.0,2.0
71.0,181.09357,2.0,72.96738,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,3.0,34.146214,0.0,4.6046243,4.0,49.95259,69.11817,4.0,3.0,2.0,75.0,2.0
75.76089,200.56407,5.370408,76.0,20.0,0.0,0.0,100.0,-7.0,4.0,6.0,18.53138,2.0,42.0,0.0,0.0,0.0,68.56417,85.0,4.0,2.0,0.0,100.0,2.0
73.24632,-8.869739,19.388979,21.9689,5.7157397,0.0,0.0,100.0,-7.0,7.0,8.0,3.00802,0.0,99.98963,-9.0,0.0,0.0,5.0,-8.0,0.0,1.0,0.0,67.0,2.0
77.0,265.01074,7.0,106.92426,43.660557,0.0,0.0,100.0,-7.0,7.0,8.0,34.96192,1.0,18.0,8.285858,0.0,0.0,15.489143,-8.0,9.041271,2.0,0.0,50.0,2.0
67.078674,121.74366,9.0,40.668358,4.6582217,0.0,0.0,100.0,-7.0,7.0,8.0,7.162763,1.0,75.54564,-7.0,0.0,0.0,87.31172,73.843216,2.0,3.0,-8.0,100.0,2.0
66.827934,244.8319,2.0,63.325634,41.230145,0.0,0.0,96.0,29.448267,6.0,6.0,41.107235,4.0,46.38177,1.0,4.4602714,4.0,84.44337,84.0809,3.0,3.0,2.0,100.0,2.0
62.37989,46.67054,4.0,21.362741,2.5765681,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,1.0,2.252452,9.625064,0.0,0.0,86.77519,-8.0,2.0,-8.0,3.0,56.0,2.0
71.0,168.0765,13.332614,110.35888,13.0,2.0,1.0,76.386856,12.357036,4.0,5.0,14.0,0.0,22.0,0.0,0.0,0.0,42.638496,79.230194,5.0,1.0,0.0,79.55935,2.0
61.5369,76.59089,7.0,72.766045,20.0,1.0,1.0,91.24983,33.059982,6.0,3.0,15.0,1.0,20.0,22.941208,0.0,0.0,69.78206,76.0,4.0,1.0,9.580686,52.428314,2.0
72.95492,279.6643,8.99093,107.3382,20.0,0.0,0.0,93.03857,-7.0,4.9375715,6.0,36.24569,1.0,57.896126,0.0,2.0,2.0,7.2308083,71.52511,1.0,2.0,0.0,50.0,2.0
69.0,100.55826,2.0,52.920006,14.260849,0.0,0.0,95.0,44.270348,6.0,6.0,16.0,4.0,30.452526,0.0,2.0,2.0,79.87672,73.87478,3.0,2.0,3.0,91.77337,2.0
74.0,148.9264,4.0,65.0,17.222233,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,4.0,33.0,3.0,1.0,1.0,36.889584,67.783264,5.0,4.0,2.0,71.0,2.0
64.96275,124.04806,2.0,47.627792,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,2.0,27.0,4.0,1.0,1.0,56.03829,89.759766,9.0,2.0,8.054102,71.0,2.0
68.0,163.36307,2.0,48.67259,37.36008,0.0,0.0,100.0,-7.0,7.0,8.0,39.156075,4.0,24.0,0.0,3.3393054,3.3680725,57.328083,-8.0,9.0,2.0,2.4546053,82.272095,2.0
57.880047,-8.0,7.0,128.32726,17.431547,0.0,0.0,86.53275,-7.0,4.0,6.0,4.931981,0.0,25.685364,-7.0,0.0,0.0,89.224915,-8.0,8.0,2.0,4.0,75.0,2.0
66.0,209.4959,13.0,81.9753,13.0,0.0,0.0,64.85829,5.71777,4.0,6.0,17.0,0.0,37.0,0.0,0.0,0.0,72.73989,-8.0,2.0,2.0,0.0,98.33212,2.0
66.0,105.108246,4.0,-8.474008,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.321906,4.0,61.42105,0.0,1.0,1.0,61.717747,56.04654,2.0,3.0,0.0,80.18511,2.0
87.09606,339.47736,26.35226,95.27659,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.355467,0.0,40.38161,-8.0,0.0,0.0,4.0,-8.0,1.0,1.0,0.0,40.0,2.0
75.0,71.4928,20.219751,31.00976,-0.39470106,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,0.0,84.92036,0.0,0.0,0.0,36.552002,79.1539,1.0,2.0,0.0,100.0,2.0
70.0,304.09174,40.28909,87.43264,10.0,0.0,0.0,75.74975,20.4443,6.0,6.0,14.0,0.0,21.0,7.011006,0.0,0.0,72.15412,-8.0,2.0,1.0,2.0,35.139122,2.0
73.51205,197.28677,5.1601567,74.0,64.30492,0.0,0.0,100.0,-7.0,7.0,8.0,45.748238,2.0,-7.323143,0.0,1.0,1.0,16.0,-8.0,6.0,-8.0,0.0,21.245136,2.0
61.0,263.76495,16.0,83.764984,16.894823,2.9259007,2.1559374,82.62099,4.3226886,-7.4071956,3.0,16.0,0.0,24.36852,3.6050868,1.0,1.0,26.903263,74.0328,7.24432,2.0,1.0,70.35483,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
55.04732,130.77773,6.0,74.0,37.72843,0.0,0.0,86.6151,8.236611,4.0,6.0,40.20564,1.0,53.89713,0.0,0.0,0.0,117.23364,71.978836,7.0,4.0,3.7726643,100.0,2.0
62.248142,80.99485,2.0,44.579712,31.542616,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,2.0,50.0,0.0,14.323752,13.1963825,50.525013,94.59516,4.0,2.0,3.4532235,80.02161,2.0
62.952747,246.8139,8.0,74.0,20.0,0.0,0.0,80.36585,33.636158,6.0,6.0,23.0,2.0,54.736984,-7.0,0.0,0.0,92.79163,29.657476,4.0,3.0,3.8527164,86.0,2.0
65.2888,132.25816,1.0,70.40763,24.0,0.0,0.0,84.35053,11.826789,6.0,6.0,28.126322,3.0,33.0,0.0,3.0,3.0,73.08572,96.966194,3.0,5.0,5.0272117,80.04176,2.0
56.567417,270.203,21.4031,71.0,23.0,0.0,0.0,93.0,2.6345086,6.0,6.0,24.0,0.0,-9.0,9.998061,0.0,0.0,61.991806,-8.0,7.969388,1.0,3.0629728,57.0,2.0
62.13962,173.56781,5.0,72.448204,15.750239,1.0,1.0,87.72366,9.495522,3.0314193,5.460023,8.767454,1.0,24.0,1.0,2.0,1.0,10.507375,-8.0,6.0,3.0,0.0,80.128716,2.0
65.815636,101.65921,4.0,1.0669528,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,3.0,21.468706,0.0,3.3042665,3.0,29.702225,75.57398,5.0,2.0,1.0,55.0,2.0
80.87354,240.52972,15.0,74.41994,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,0.0,2.202745,12.6256075,0.0,0.0,10.0,-8.0,3.2652516,1.0,0.0,32.832882,2.0
68.0,120.842186,6.4220934,60.713097,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,3.0,37.106102,-8.0,0.0,0.0,66.7422,77.45099,3.0,2.0,2.4355533,73.0,2.0
57.332237,1.1534135,20.494137,38.8821,5.964805,0.0,0.0,-9.0,5.0,6.0,6.0,5.6156163,0.0,99.98522,2.0,2.0,2.0,-8.0,39.010498,-9.0,3.0,-8.0,100.0,2.0
64.0,77.528824,2.0,105.871506,24.0,0.0,0.0,77.91169,14.89459,4.0,6.0,27.0,2.0,13.589832,0.0,1.0,1.0,68.34366,-8.0,9.749217,-7.2544985,5.2171273,89.93896,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.0,178.53711,8.0,83.858025,15.0,2.0,1.0,77.46502,38.593655,6.0,6.0,16.0,2.0,50.0,1.0,0.0,0.0,100.90472,89.24176,3.9243705,3.0,1.0,100.0,2.0
60.45331,112.9891,8.0,60.041943,7.3773518,1.1736671,0.0,78.90305,24.198582,6.0,5.0,15.0,3.0,56.136,9.985903,0.0,0.0,106.005936,86.08314,3.0,1.0,4.0,100.0,2.0
61.0,147.34535,8.0,82.0,19.0,0.0,0.0,85.40192,3.1203437,4.0,6.0,17.479876,1.0,5.596905,0.0,4.0,4.0,66.329445,-8.0,7.0,1.0,3.0,60.323967,2.0
63.0,309.58014,9.0,87.0,7.0,0.0,0.0,40.532455,8.932471,4.0,6.0,9.749326,1.0,50.0,-7.0,3.0,3.0,74.194664,59.786385,1.0,1.1094007,0.0,76.005196,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
59.891647,173.41527,27.494205,69.03403,8.436086,1.0,0.0,65.108925,1.0,4.0,5.0,6.8124485,0.0,3.4186523,0.0,0.0,0.0,52.348045,-8.0,5.9390974,1.0,0.0,71.0,2.0
65.0,278.77557,18.530436,105.65685,15.0,1.0,0.0,81.030624,3.0,4.0,5.0,14.564128,0.0,27.0,-7.0,0.0,0.0,67.60643,-8.0,2.0,1.0,1.0,69.95753,2.0
62.051403,140.09116,14.522083,80.0,14.0,3.5504847,3.5024385,76.728874,8.644033,6.0,5.0,16.0,1.0,88.50023,0.0,0.0,0.0,0.0,80.30421,-9.0,3.0,-8.0,87.11447,2.0
61.54048,252.98355,6.0,91.859795,22.0,2.0,1.0,69.34919,7.2381206,4.0,4.686336,25.0,2.0,36.969322,0.0,0.0,0.0,51.2558,79.445076,4.0,3.0,1.0,73.0,2.0
67.35793,128.55435,11.352858,65.53437,9.0,2.0,2.0,73.53269,25.008373,6.0,3.0,8.2257,1.0,12.536882,0.0,2.0,2.0,1.0,-8.0,1.0,1.0,0.0,26.74718,2.0
68.0,162.8265,4.0,55.068825,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,49.753605,0.0,0.0,0.0,93.51731,57.39769,6.0,3.0,4.0,97.69467,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
65.61659,153.6233,15.724758,59.395805,-6.1832004,0.0,0.0,100.0,-7.0,7.6412783,8.0,6.401903,0.0,97.320076,0.0,0.0,0.0,0.0,-8.0,-9.0,1.0,-9.0,67.0,2.0
66.0,85.64233,12.67299,62.268425,4.7006125,0.0,0.0,100.0,-7.0,8.886607,8.0,5.7777095,1.0,99.979706,0.0,0.0,0.0,-2.9255078,-8.0,-9.0,1.0,-8.0,29.688406,2.0
65.0,170.72667,5.0,61.704712,14.623185,0.0,0.0,92.0,11.127044,6.0,6.0,17.0,2.0,42.187138,1.0,2.0,2.0,88.610306,70.00501,2.0,3.0,2.0,100.0,2.0
79.0,137.29193,2.0,60.17356,28.0,0.0,0.0,100.0,10.066088,6.0,6.0,35.204704,3.0,70.816444,0.0,3.0,2.8150992,40.37733,86.08551,1.0,4.0,0.0,82.91758,2.0
81.0,249.95148,6.0,84.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,47.36244,9.367833,0.0,0.0,68.42198,-8.0,2.0,3.0,0.0,50.0,2.0
82.9195,240.46744,14.0,63.852146,12.344534,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,14.451404,-7.0,0.0,0.0,12.0,-8.0,3.0,1.0,0.0,40.06969,2.0
65.0,115.69276,8.0,58.0,51.347794,0.0,0.0,95.0,57.376686,6.0,5.0,50.448544,1.0,50.0,3.0,2.0,3.0,68.7001,69.90841,7.8922453,4.0,3.0,73.38,2.0
70.13032,-8.0,11.0,53.29035,10.618589,1.5055112,1.0,90.43165,38.688442,6.0,6.0,4.635033,1.0,67.70753,4.0,1.0,1.0,2.0,-8.0,1.0,1.0,0.0,37.95311,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
73.0,117.44523,2.0,38.628628,17.906937,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,3.5091588,21.0,0.0,2.0,2.0,25.571266,77.1523,2.0,3.1070204,1.0,56.0,2.0
77.0,120.23066,8.0,48.04056,12.52972,0.0,0.0,100.0,-7.0,7.0,8.0,7.25343,0.0,36.2113,-8.0,0.0,0.0,34.0,91.78236,2.0,2.0,0.0,82.319565,2.0
81.0,446.518,2.0,100.011894,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.08862,2.0,25.0,3.0,2.0,2.0,16.0,-8.0,2.0,2.0,0.0,33.0,2.0
68.0,102.56565,35.105537,67.0,-5.3557262,0.0,0.0,100.0,-7.0,8.4896345,8.0,3.809556,0.0,99.646355,0.0,0.0,0.0,-6.6473203,-8.0,-1.5635478,1.0,0.0,37.447674,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
85.0,190.80835,6.0,86.43048,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.820915,3.0,17.050308,-7.0,0.0,0.0,15.0,70.866974,5.0,1.724721,0.0,51.659737,2.0
-9.0,37.032948,14.0,14.749145,-9.0,2.0,2.1165354,100.0,-7.0,6.0,8.0,3.6086378,1.0,99.99216,0.0,0.0,0.0,1.0,64.82884,0.0,1.0,0.0,50.0,2.0
65.0,193.64037,4.0,30.145502,11.026134,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,3.0,64.02542,1.0659754,4.0,3.400987,44.43109,90.14067,1.0,3.0,1.0,34.241383,2.0
64.0,145.11707,3.6708388,62.0,12.572582,2.0,2.1437364,86.568665,45.04378,6.0,5.0,7.2081995,2.0,15.0,0.0,3.0,3.0,2.0,-8.0,1.0,1.0,0.0,35.321014,2.0
71.0,131.42154,0.6995589,62.373787,40.0,0.0,0.0,96.04552,27.468681,6.0,6.0,36.588196,2.0,16.526829,0.0,5.3591447,5.237494,20.0,-8.0,5.0,1.0,1.9492232,37.534134,2.0
64.0,221.0025,7.0,89.26335,19.520294,0.0,0.0,92.0,58.407524,6.0,6.0,15.811192,1.0,27.0,2.0,2.0,2.0,74.343315,62.525414,6.266635,3.0,4.3202224,96.90009,2.0
68.0,137.87482,3.0,65.0,33.623207,0.0,0.0,100.0,-7.0,7.0,8.0,24.636606,2.0,0.0,-7.0,1.0,2.0,55.97196,82.118256,10.446256,2.0,5.3852525,87.63494,2.0
66.0,10.688989,1.0,-9.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.104696,5.0,10.709393,0.0,3.0,3.0,17.025194,95.74821,4.0,2.0,1.0,67.0,2.0
67.0,313.1305,3.0,85.73827,51.323204,2.0,1.0,89.0,16.14441,6.0,5.0,79.0225,6.0,60.735954,0.0,2.0,2.0,49.030174,76.693504,5.0,6.0,2.2758195,71.00659,2.0
79.0,141.6886,2.0,70.82927,18.452833,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,3.0,19.0,0.0,0.0,0.0,14.364301,72.531876,5.0,1.0,0.0,55.0,2.0
69.0,412.03345,29.38598,121.290085,14.0,1.0,1.0,77.521324,3.0,4.0,2.0,14.0,0.0,36.0,0.0,0.0,0.0,1.0,27.233225,1.0,2.0,0.0,40.0,2.0
68.10915,76.547005,5.0,17.655777,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,1.0,32.0,-7.0,0.0,0.0,50.86517,71.04471,3.0,2.0,0.0,60.0,2.0
70.0,164.93127,15.553868,96.74699,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,12.5307,15.401242,0.0,0.0,90.22054,69.51212,13.037658,1.0,10.97227,100.0,2.0
-9.0,186.27594,4.0,93.17498,20.0,0.0,0.0,81.51839,32.595417,6.0,6.0,12.0,2.0,36.0,4.0,1.0,1.0,115.36872,82.93886,5.176327,3.0,9.205513,100.0,2.0
66.0,165.99818,3.0,56.677025,37.642372,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,4.1694045,10.933868,0.0,1.0,1.0,45.8793,-8.0,9.0,1.0,1.0,67.0,2.0
91.0,657.14825,26.263412,158.30554,9.817131,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,26.0,0.0,0.0,0.0,4.0,-8.0,3.0,1.0,0.0,42.875294,2.0
71.21766,246.0292,26.676819,90.22765,15.0,1.0,1.0,100.0,-7.0,6.0,8.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,-8.0,2.0,1.0,0.0,56.767986,2.0
66.41235,247.58273,2.0,64.41363,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,4.0,35.708786,0.0,4.0,3.0,91.73491,-8.0,3.0,1.0,2.0,60.0,2.0
15.55015,139.43668,6.0,43.93144,13.0,0.0,0.0,85.0241,2.0,4.0,6.0,15.0,3.0,40.6387,0.0,0.0,0.0,92.34897,90.0,4.0,1.0,4.057186,83.0,2.0
71.0,293.85327,3.0,77.0944,12.0,1.9291105,1.0,87.244995,50.33273,6.0,3.0,14.0,1.0,39.749226,11.525406,0.0,0.0,1.0,99.77934,1.0,2.0,0.0,67.0,2.0
65.0,132.74857,3.0,67.0,28.0,3.5370057,3.4175162,91.0,51.12603,6.0,3.4377193,30.870752,3.0,43.0,0.0,1.0,1.0,28.499617,77.17296,4.0,5.514977,1.0,71.0,2.0
62.833138,163.74336,0.37717357,76.08074,76.32013,0.0,0.0,100.0,-7.0,7.0,8.0,58.60952,9.134988,18.0,2.9161522,3.0,3.0,56.164127,-8.0,7.0,1.0,10.504472,40.0,2.0
63.0,268.21945,61.495113,115.780426,9.0,2.0,0.0,-9.0,2.9801211,4.0,5.0,13.0,0.0,32.878136,0.0,2.0,2.0,61.875626,-8.0,3.0,1.0,0.0,100.0,2.0
84.0,384.68124,21.40145,89.43771,18.342255,0.0,0.0,94.0,5.0,6.0,6.0,22.317747,0.0,13.373427,0.0,0.0,0.0,0.89621323,-8.0,1.4417537,1.0,0.0,39.98042,2.0
63.0,12.78997,7.0,0.7852216,4.821607,2.0,0.0,77.34496,17.661043,6.0,5.0,9.0,2.0,36.0,0.0,0.0,0.0,54.65148,97.806,3.0,1.0,1.0,70.5017,2.0
66.0,230.04489,7.0,79.38821,14.0,0.0,0.0,84.20674,9.989974,5.0,6.0,15.0,2.0,50.0,8.0,0.0,0.0,92.755005,82.30704,3.0,2.0,6.071093,71.0,2.0
64.9506,136.25175,5.0,90.0,33.1976,1.0,1.0,95.0,11.178677,5.474438,4.645097,32.0,4.0,38.610085,-7.0,0.0,0.0,49.495544,49.54939,8.0,3.0,5.266876,71.0,2.0
66.0,243.63457,9.522811,93.0,55.23998,1.0,1.0,96.0,25.622746,6.0,4.0,57.961178,1.0,35.643364,0.0,4.0,3.0,37.670826,48.80188,9.374146,4.0,1.0,71.0,2.0
76.43723,325.89337,20.339844,74.0,7.1865997,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,38.0,0.0,0.0,0.0,61.81782,73.04821,2.0,2.0,0.0,86.0,2.0
72.0,243.4349,6.0,85.56127,49.778954,0.0,0.0,97.33955,8.833733,6.0,6.0,42.104275,2.0,18.0,-7.0,0.0,0.0,12.0,61.119568,7.0,2.0,0.0,43.0,2.0
68.0,228.25534,15.0,114.22639,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,34.04701,-9.0,0.0,0.0,94.22892,67.733635,13.7025385,3.0,5.4742103,100.0,2.0
68.44059,205.93591,4.6021957,63.259766,20.0,1.0,0.0,93.0,25.248728,6.0,5.0,28.799751,2.0,52.73103,0.0,3.0,2.8626306,1.2226343,86.0618,1.0,2.0,0.0,60.0,2.0
64.710434,181.60315,7.0,84.0,18.0,1.0,1.0,91.7126,66.264435,6.0,4.3170376,19.0,1.0,55.921963,0.0,2.0,2.0,91.125565,79.25173,6.0,2.0,1.423456,100.0,2.0
68.0,107.56622,3.0,42.983803,21.0,0.0,0.0,86.02274,14.400739,6.0,6.0,24.0,4.0,47.64519,3.0163126,2.0,1.8434501,1.0,-8.0,1.9127775,1.0,0.0,37.247124,2.0
55.90472,115.449875,2.0,62.0,38.16552,0.0,0.0,96.0,16.342926,5.0,6.0,43.444508,5.433636,21.0,0.0,5.7804055,5.8978853,72.841194,-8.0,7.0,-8.0,2.0,67.0,2.0
65.0,181.89345,3.0,71.27491,16.025787,2.0,0.0,80.18859,23.212193,6.0,5.0,30.804533,3.0,44.46014,15.269255,0.0,0.0,39.501778,95.88779,3.0,2.0,2.0,70.72192,2.0
75.0,101.43253,3.0,32.311287,33.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.976612,4.0,20.0,0.0,2.0,2.0,20.0,89.731255,7.0,3.0,0.0,57.0,2.0
71.0,336.2296,16.0,146.54651,32.0,0.0,0.0,87.716,5.2304626,4.0,6.0,23.0,0.0,11.0,-8.0,1.0,1.0,28.556763,69.51185,9.193937,2.0,1.0,67.0,2.0
71.0,241.39163,4.0,63.08323,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.799904,2.0,2.3395865,0.0,2.0,2.0,53.859203,-8.0,5.0,1.0,2.0,67.0,2.0
28.84742,161.83469,6.0,79.56605,18.025383,0.0,0.0,38.56087,6.4672093,6.0,6.0,12.0,3.0,24.0,0.0,3.0,3.0,72.209404,-8.0,5.0,2.0,4.5091834,67.0,2.0
39.84485,219.6939,6.0,76.0,28.0,0.0,0.0,94.0,-7.0,6.0,6.0,29.0,0.0,28.0,0.0,4.0,4.0,92.64532,98.31369,11.951526,3.0,3.0,100.0,2.0
