estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
58.374588,55.76048,12.0,-9.0,6.2753296,2.3168895,0.0,-9.0,39.4993,6.0,4.940135,6.738201,0.0,98.06265,0.0,1.0,0.0,3.0421288,61.363613,0.0,4.0,0.0,69.623055,1.0
62.0,117.21183,3.0,66.0,38.0,2.2834966,1.0,82.504166,9.734982,4.0,3.0,55.815643,4.0,43.024914,0.0,17.074705,18.58686,55.059464,59.838055,6.0,3.0,4.0,58.110134,1.0
72.0,113.80411,4.385443,66.0,34.13785,0.0,0.0,100.0,18.89722,6.0,5.0,52.328037,4.341983,37.0,0.0,0.0,0.0,42.472958,72.34635,4.0,2.0,1.0,57.5176,1.0
62.0,140.41956,4.0,44.202515,14.714518,1.0,1.0,100.0,-7.0,7.0,8.0,12.0,2.0,23.768349,-7.0,3.0,3.0,87.94037,-0.84162104,7.0,1.0,10.026313,91.716194,1.0
65.0,256.7782,3.0,76.3807,33.0,1.0,0.0,88.0,24.588028,6.0,5.0,34.089684,5.0,33.0,2.0,4.6684546,4.1296635,40.371452,99.41029,7.0,3.0,0.0,82.7511,1.0
75.711395,131.85445,3.0,70.80156,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.770195,3.0,29.005167,-7.757529,0.0,0.0,45.981033,86.670166,4.0,3.0,2.0,67.0,1.0
70.0,307.93353,3.0,65.92772,19.0,0.0,0.0,88.13914,3.4759467,6.0,6.0,26.0,3.0,16.0,0.0,4.0,3.709636,16.904095,100.0,3.0,1.0,0.0,38.392757,1.0
72.0,300.20084,2.0,102.187096,40.39071,0.0,0.0,100.0,-7.0,7.0,8.0,49.71519,2.0,21.0,0.0,2.0,2.0,31.0,53.193195,9.072236,2.0,1.0,64.0,1.0
67.870926,231.18452,2.0,77.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.628483,2.0,45.0,-7.0,1.0,1.0,88.27718,80.08038,4.0,2.0,1.0,75.0,1.0
86.27702,137.52556,15.0,51.421238,5.3151116,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,0.0,25.0,19.893559,0.0,0.0,28.382711,-8.0,1.0,1.0,0.0,67.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
71.0,350.94315,33.14496,102.3347,26.0,1.0,0.0,69.49102,19.656227,6.0,5.0,32.073208,0.0,30.0,0.0,3.0,4.0,45.90788,98.485,1.0,1.0,0.0,100.0,1.0
67.628395,184.4544,4.0,96.0,31.0,0.0,0.0,91.26663,24.258945,6.0,6.0,32.0,2.0,36.0,0.0,3.0,3.0,67.19891,80.688126,4.0,1.0,2.0,50.0,1.0
59.93447,118.466835,20.295616,36.34497,8.0,1.0,0.0,68.19542,14.609163,6.0,5.0,14.0,0.0,50.552715,0.0,2.9180157,2.1318936,69.1789,16.974749,4.0,2.0,5.1728277,85.09713,1.0
66.89003,77.47694,4.0,56.180496,12.0,0.0,0.0,88.0,42.62522,6.0,6.0,3.5650563,4.0,14.562443,6.121198,2.5953424,2.2223587,43.59072,-8.0,3.0,2.0,1.0,55.40326,1.0
69.0,414.0912,10.0,73.02199,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.667532,1.0,5.199969,8.410523,0.0,0.0,66.175224,60.0,6.0,1.0,4.1082664,40.969902,1.0
58.237225,158.89864,10.0,64.31887,-9.0,1.0,1.0,-9.0,13.452771,3.0,5.0,6.1983147,2.0,25.366762,22.881783,0.0,0.0,59.87195,-8.0,4.528307,1.0,1.0,89.36087,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
68.0,-9.0,4.0,54.83092,26.0,1.0,1.0,100.0,-7.0,4.0,8.0,20.912216,2.0,39.502964,0.0,0.0,0.0,58.246555,49.544502,6.0,2.0,2.0,80.0,1.0
57.011036,312.27173,17.0147,85.50283,18.0,0.0,0.0,75.35385,2.0,4.0,6.0,25.567059,0.0,20.0,4.9070673,0.0,0.0,59.344566,-8.0,6.392406,2.0,2.0,80.0,1.0
75.0,454.6606,12.0,113.81088,18.0,0.0,0.0,88.737465,8.224302,4.0,6.0,22.0,0.0,17.0,0.02673071,0.0,0.0,5.0,-8.0,4.0,1.0,0.0,40.0,1.0
65.0,309.87686,4.0,92.0,40.0,1.0,0.0,91.76321,12.239134,4.0,5.0,42.62848,2.0,45.0,0.0,1.0,1.0,45.324085,77.53891,5.0,2.0,1.0,44.0,1.0
86.0,342.80405,2.0,95.681175,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,2.0,46.795612,2.4949884,2.0,2.0,6.0,70.5314,1.0,2.0,0.0,38.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
68.0,191.24161,2.590788,38.25974,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,18.447577,0.0,2.0,1.0,21.704592,87.64741,7.0,2.0,0.0,63.0,1.0
65.0,128.12251,4.0,38.536617,6.1510773,2.0,1.0,83.96227,61.80344,6.0,2.0,11.0,1.0,66.07967,1.1535469,0.0,0.0,43.05973,74.14309,2.0,1.0,0.2022373,92.58011,1.0
71.0,130.52562,4.15638,63.50586,29.79607,0.0,0.0,100.0,-7.0,7.0,8.0,31.014112,4.0,50.0,0.0,2.0,2.0,110.63723,68.0,2.0,3.0,1.0,83.0,1.0
68.0,122.48689,10.219337,60.897587,25.579544,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,0.0,26.0,0.0,0.0,0.0,84.19858,-8.0,4.5749726,2.0,2.0,85.504395,1.0
70.0,131.88356,2.9773986,67.63422,28.218372,0.0,0.0,93.0,7.1013565,4.0,6.0,43.029922,3.0,50.0,0.0,2.0,2.0,53.681602,80.002205,4.0,2.0,1.0,68.0081,1.0
67.0,136.6597,2.0,48.36782,54.563175,0.0,0.0,100.0,-7.0,7.0,8.0,43.754593,4.0,26.119663,0.0,5.0,4.452083,62.58731,-8.0,5.0,1.0,10.206033,33.0,1.0
59.31895,173.9808,5.0,58.822838,17.0,0.0,0.0,79.24768,-7.0,4.9872637,6.0,18.0,2.0,30.77674,-7.0,2.0,2.0,65.96738,-8.0,9.0,2.0,1.0,100.0,1.0
59.93127,141.9882,22.890564,80.68618,9.0,2.0,0.0,-9.0,7.7963276,0.017145634,5.0,15.783743,0.0,84.53106,3.2557993,0.0,0.0,32.575096,-8.0,1.0,2.0,0.0,68.809685,1.0
75.0,285.49542,42.072735,92.35931,7.0,0.0,0.0,70.501656,9.251789,6.0,6.0,6.8910427,0.0,47.101295,-7.0,0.0,0.0,26.0,-8.0,1.0,2.0,0.0,68.96106,1.0
73.589096,354.20984,2.0,88.746956,78.442276,0.0,0.0,100.0,-7.0,7.0,8.0,77.398865,3.0,20.0,1.0,1.0,1.0,12.0,47.756805,13.31485,1.038857,2.0,44.884876,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
83.05366,403.36786,30.772636,140.99121,10.985909,0.0,0.0,81.34376,22.65675,6.0,6.0,15.0,0.0,50.0,-7.0,0.0,0.0,9.106957,-8.0,2.0,-8.0,0.0,67.75284,1.0
73.0,160.02017,5.0,53.453655,30.16455,0.0,0.0,100.0,-7.0,7.0,8.0,31.555147,3.0,45.0,0.0,0.0,0.0,45.774136,33.866985,2.0,2.0,1.0,75.0,1.0
78.0,247.77008,1.7560788,56.06941,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.118113,4.0,25.0,0.0,6.188019,6.7288527,6.0,57.19429,1.0,2.0,0.0,37.96358,1.0
78.0,142.52824,3.0,84.0,29.0,0.0,0.0,88.0,32.318417,6.0,6.0,37.173443,2.0,61.680817,1.0,0.0,0.0,5.0,65.37938,1.0,5.419004,0.0,57.0,1.0
65.79161,129.78053,15.296093,66.79888,26.119675,0.0,0.0,100.0,-7.0,7.0,8.0,22.765932,1.0,55.904804,0.0,1.0,1.0,90.80588,57.382576,6.6113873,7.2443542,10.902352,83.0,1.0
-9.0,229.03818,11.0,54.415085,14.0,5.7670555,2.097656,-9.0,3.878863,3.0,2.0,22.0,1.0004481,78.05884,1.482176,0.0,0.0,1.0,45.55575,1.0,1.0,-8.0,40.0,1.0
66.0,199.95174,2.0,90.638435,26.673426,3.6756191,3.6446457,91.31905,44.602287,6.0,2.0,31.0,4.0,29.0,0.0,0.0,0.0,64.51898,56.386574,6.0,3.0,2.0,100.0,1.0
65.0,174.32796,3.0,64.0097,13.0,0.0,0.0,85.86788,6.141286,4.0,5.5143576,16.0,2.0,30.942095,-7.0,1.0,1.0,62.534405,54.38613,4.0,2.0,1.0,75.0,1.0
69.0,276.9647,21.823618,96.115974,15.925046,1.0,1.0,82.68127,5.0,4.0,3.0,16.0,0.0,18.57423,0.0,1.0,1.0,2.2717881,-8.0,3.0,-8.0,0.0,38.0,1.0
72.0,145.80298,2.0,53.996296,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,4.0,28.0,1.0,3.0,3.0,16.0,28.473204,2.0,1.0,0.0,47.0,1.0
76.0,303.6605,15.588857,113.737564,27.989765,0.0,0.0,91.912155,13.502481,6.0,6.0,45.78184,0.0,27.0,-7.0,0.0,0.0,39.224915,-8.0,5.0859966,2.0,1.0,50.0,1.0
69.0,373.6515,1.0,82.0,56.594055,0.0,0.0,100.0,-7.0,7.0,8.0,53.209564,3.0,17.0,0.0,0.0,0.0,65.47468,49.529392,7.0,4.0,3.0,68.43638,1.0
65.46663,204.92722,4.0,81.12247,36.93734,0.0,0.0,92.0,33.099518,6.0,6.0,30.569622,3.0,27.0,10.121718,0.0,0.0,55.291084,68.0,8.0,4.0,3.0,100.0,1.0
64.0,-8.0,4.0,-9.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,3.0,58.290142,0.0,7.0116253,10.362949,65.95267,68.61768,2.0,2.0,2.0,75.0,1.0
65.67181,86.32448,10.0,53.601593,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.18054056,50.0,0.0,2.0,2.0,114.159836,99.93999,5.0,4.0,3.3349693,100.0,1.0
82.0,245.43657,15.483163,66.11401,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,40.0,0.0,0.0,0.0,3.0,79.810165,0.0,2.0,0.0,44.0,1.0
68.0,246.3141,5.1909404,60.5182,11.0,0.0,0.0,18.581717,17.87834,6.0,6.0,14.0,1.0,16.0,0.0,3.0,3.0,31.972155,81.927956,3.0,2.0,1.0,67.0,1.0
66.0,259.90808,8.0,84.0,42.376534,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,1.0,19.0,-7.0,2.0,2.0,83.58115,77.39992,10.296736,2.0,3.0,82.32352,1.0
70.0,105.36381,4.0,72.19276,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.679748,16.0,-7.0,4.0,3.0,47.659924,47.519283,10.0,3.0,4.0,63.0,1.0
57.815063,153.12141,20.815102,93.31249,21.936937,1.0,0.0,76.19764,6.489307,4.0,5.0,26.54692,0.0,47.49788,0.0,0.0,0.0,75.96618,-8.0,5.0,3.0,1.0,93.159996,1.0
63.985992,177.71156,12.0,91.25788,10.0,2.0,2.0,88.84364,3.7580173,3.0,5.0,15.0,0.0,75.23528,0.0,1.9919374,2.0,114.427536,81.781624,2.0,3.0,1.0,99.70241,1.0
65.0,82.8224,3.5003452,53.11794,40.67152,0.0,0.0,92.0,4.8916216,4.0,6.0,34.512047,6.0,11.321987,0.0,0.0,0.0,47.587734,-8.0,6.0,1.0,2.0,46.721443,1.0
57.03457,118.46936,4.0,53.718018,7.0,1.0,0.0,74.96459,14.109327,4.0,6.0,12.0,2.0,55.378876,0.0,2.0,2.0,77.49065,59.944885,4.0,1.0,1.0,100.0,1.0
17.841877,150.39137,12.0,60.870995,15.0,0.0,0.0,68.1046,-7.0,4.0,6.0,17.468472,0.0,29.0,-4.664639,5.7298503,6.27404,93.925316,76.968124,6.9386983,2.0,3.0,87.99828,1.0
59.75234,182.62234,12.541607,71.62243,-3.5555804,2.160329,2.0,70.922844,3.9459338,4.0,5.0,12.0,0.0,58.10188,0.0,1.0,1.0,86.50185,-8.0,2.0,3.0,1.0,95.34628,1.0
63.183258,227.16539,2.0,59.521408,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.292803,7.7709517,25.0,0.0,2.0,2.0,93.15578,-8.0,7.0,1.0,9.064486,78.084694,1.0
72.0,279.95853,27.01934,57.064846,9.367251,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,0.0,33.0,1.0,0.0,0.0,85.79392,97.44308,3.0,2.0,3.5633907,89.16416,1.0
59.963566,49.68514,15.956738,67.46664,11.106361,0.0,0.0,90.0,10.189342,4.0,6.0,11.3143425,0.0,32.03534,-7.0,0.0,0.0,106.73577,-8.0,5.0,1.0,5.346795,87.85507,1.0
66.0,216.06465,15.0,110.57751,10.0,1.0,0.0,77.01467,19.537062,6.0,5.0,10.0,0.0,30.0,23.279345,0.0,0.0,79.80191,36.731937,3.0,2.0,1.0,83.0,1.0
67.931076,153.35844,12.778744,72.0,14.0,1.0,0.0,94.34017,22.454838,5.5511518,5.0,16.0,0.0,23.0,0.068155766,2.0,1.0,14.720313,-8.0,3.0,1.0,1.0,54.49924,1.0
64.188896,120.844635,1.0,43.09479,34.72493,0.0,0.0,95.0,66.92686,6.0,6.0,36.982864,9.157739,35.48531,0.0,1.0,2.0,88.65125,146.86096,6.0,2.0,1.0,78.0,1.0
82.0,191.62427,15.657571,77.0,6.199639,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,50.15785,0.0,1.0,1.0,2.0,92.0,0.0,1.0,0.0,28.578472,1.0
23.90449,114.2683,5.0,53.77972,47.715645,0.0,0.0,93.0,1.0,-9.0,6.0,43.788445,6.2543683,24.0,0.0,4.0,3.0,24.525225,8.2627325,7.0,3.0,1.0,52.015633,1.0
61.465538,138.82616,6.0,56.838184,15.0,0.0,0.0,89.0,23.373947,6.0,6.0,16.111479,3.0,32.283264,3.0,1.0,1.0,58.228096,64.44567,3.0,3.0,1.0,76.231094,1.0
70.0,119.22783,2.0,49.501755,43.229504,0.0,0.0,96.0,44.702473,6.0,6.0,53.81933,4.490631,76.30193,0.0,0.0,0.0,2.0,100.0,1.0,5.0,0.0,80.0,1.0
77.0,180.76985,13.857186,33.867405,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.20584,0.0,65.70334,-7.0,0.0,0.0,5.0,-8.0,1.0,1.0,0.0,44.0,1.0
62.0,130.27678,5.0,86.205505,17.0,0.0,0.0,76.35815,9.235289,6.0,6.0,13.0,1.0,19.977745,0.0,1.0,0.6484089,69.733055,87.60308,8.857679,2.0,4.0,81.556526,1.0
-9.0,135.93166,27.999193,71.0,7.3595424,1.0,1.0,67.203995,2.4180124,0.042607266,6.0,10.791191,0.0,55.49584,-7.0,0.0,0.0,61.6082,91.66097,1.7480301,2.0,0.0,80.0,1.0
75.0,131.45499,2.0,25.736853,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.7941904,4.0,26.0,0.0,4.6568465,4.7450438,17.0,82.771965,4.0,2.0,0.0,72.16588,1.0
72.0,221.55034,5.0,76.0,13.389201,0.0,0.0,93.0,32.30033,6.0,6.0,22.82747,3.0,40.0,0.0,1.0,1.0,64.171616,95.52784,4.0,3.0,2.0,82.0231,1.0
80.06187,440.24567,5.0,120.428604,45.564877,0.0,0.0,91.95969,23.045616,6.0,6.0,61.96147,2.0,53.27062,-7.0,0.0,0.0,1.0,52.14082,4.0,2.0,0.0,50.0,1.0
65.0,288.78827,23.571812,126.3145,25.0,0.0,0.0,91.784225,13.685673,6.0,6.0,26.0,0.0,27.0,7.0,0.0,0.0,62.520813,-8.0,6.149504,3.0,4.113293,60.0,1.0
68.19854,69.15846,11.0,64.10374,15.0,1.0,0.0,88.0,21.472223,6.0,5.0,13.0,1.0,57.525692,0.0,1.0,0.0,54.69895,43.467396,2.0,2.0,1.0,64.0,1.0
90.0,293.15845,8.0,174.41875,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.838852,1.0,40.0,-8.0,0.0,0.0,12.104766,98.079796,1.0,1.0,0.0,60.0,1.0
77.0,152.54994,1.6885957,46.49393,23.827774,0.0,0.0,100.0,-7.0,7.0,8.0,21.390083,6.0,25.0,1.0,1.0,1.0,45.651287,80.65701,4.0,2.0,1.0,73.47015,1.0
6.162443,116.14472,4.0,17.170431,8.591208,0.0,0.0,87.44829,8.612767,6.0,6.0,12.0,2.0,47.04851,0.0,0.0,0.0,93.9295,88.0,6.0,3.0,6.6216183,83.0,1.0
72.0,290.18277,5.0,101.18111,20.0,0.0,0.0,92.0,31.921839,6.0,6.0,20.926064,2.0,42.0,0.0,1.0,1.0,58.043465,87.947296,4.0,5.2922144,3.0,73.65618,1.0
61.153954,372.96033,5.0,153.98352,13.0,3.7487056,3.419922,84.80382,-7.0,-9.0,5.0,18.0,1.0,50.0,20.656431,1.0,1.0,20.620165,43.677036,1.0,2.0,0.0,67.82941,1.0
-9.0,-9.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
69.02126,199.5643,7.0,71.0,21.0,0.0,0.0,89.0,28.212626,6.0,6.0,19.64369,3.0,12.727186,11.983564,1.0,0.0,28.538267,-8.0,8.0,1.0,1.0,67.81732,1.0
56.139748,184.17374,3.0,53.07899,11.81617,1.0,0.0,78.16906,9.621643,4.0,5.0,16.81634,3.6296961,54.036705,0.0,3.0,2.0,91.65403,70.81266,2.0,2.0,0.0,100.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
63.498344,191.44798,18.19664,71.0,13.0,2.0,2.0,88.02687,2.1051657,4.0,2.0,13.0,0.0,53.257874,0.0,2.0,1.0,33.190598,90.77615,2.0,2.0,0.0,55.93186,1.0
67.0,98.39967,3.0,97.14106,38.0,0.0,0.0,87.74266,3.2255688,4.0,6.0,15.056257,5.0,33.737362,3.0,2.0,2.0,6.0,137.09601,8.0,2.0710266,0.0,63.0,1.0
63.659225,118.56334,6.0,59.65165,16.0,2.0,1.0,80.49211,24.963448,6.0,3.0,18.0,2.0,95.48937,0.0,3.0,3.0,19.0,91.22703,2.0,3.0,0.0,80.0,1.0
76.0,296.0761,15.0,126.361786,11.2904005,1.0,0.0,89.959915,11.429066,6.0,6.0,13.781441,0.0,19.0,0.0,4.0,3.0,-8.241605,-8.0,3.0,1.0,0.0,50.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
76.0,162.25935,15.8136015,60.12391,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,42.0,0.0,0.0,0.0,50.142776,90.73385,3.0,2.0,3.0,83.0,1.0
-4.596198,129.4044,9.0,-9.0,4.3982916,0.16920234,0.0,48.968678,3.4595363,4.0,6.0,10.0,1.0,25.0,0.0,1.0,1.0,66.79884,-8.0,3.0,1.0,1.0,71.273506,1.0
67.0,301.5873,3.0,53.471485,5.489162,0.0,0.0,81.780304,6.505136,4.0,6.0,10.0,6.0,30.0,0.0,3.0,2.0,12.0,52.243187,2.0,2.0,0.0,89.91779,1.0
53.17628,246.38646,4.0,66.09267,18.024311,1.0,0.0,78.50259,2.0,3.6582162,5.0,32.0,3.0,24.0,0.0,8.227662,9.403124,39.37282,-8.0,4.0,1.0,1.0,67.0,1.0
71.02675,193.41364,10.103199,100.5572,23.0,3.4546359,1.0,70.63273,19.977903,6.0,2.0,22.0,1.0,25.708904,-7.0,0.0,0.0,12.0,60.544876,7.0,2.3220413,0.0,50.0,1.0
13.761488,150.07695,15.0,75.219345,2.6984484,3.1247935,3.4351401,73.60521,3.0,-9.0,6.0,3.6753008,0.0,40.781776,0.0,1.0,2.0,0.0,53.53043,1.0,2.0,0.0,55.425503,1.0
84.0,407.05252,22.652578,150.72662,10.513287,0.0,0.0,100.0,-7.0,7.0,8.0,6.237951,0.0,35.0,0.0,0.0,0.0,25.041754,-8.0,2.0,2.0,0.0,67.0,1.0
-2.8528187,111.61795,6.0,-9.0,1.8706772,0.041994553,0.0,86.339294,25.12815,6.0,6.0,6.0,3.0,43.0,0.0,0.0,0.0,100.73785,92.0,4.0,1.0,2.0,87.159615,1.0
60.261055,142.93155,3.0,78.211,15.0,1.0,0.0,88.0,5.024721,4.0,3.2302043,14.0,2.0,43.0,0.0,1.0,1.0,87.62953,148.69495,4.0,3.0,3.0,89.94728,1.0
61.57994,299.85202,1.0,52.472523,43.98212,0.0,0.0,100.0,-7.0,7.0,8.0,46.10021,6.444133,10.711567,0.0,5.062072,5.0,59.87343,75.255264,10.166722,3.0,6.990516,71.0,1.0
84.0,-8.690188,7.0,41.09712,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,1.0,64.244804,-7.0,0.0,0.0,5.0,79.40824,1.0,1.0,0.0,44.0,1.0
64.35296,98.42711,5.0,-9.0,10.0,2.1627946,3.1517875,100.0,-7.0,6.0,8.0,16.0,5.0,26.0,1.2352922,0.0,0.0,13.0,92.92299,3.0,2.0,1.0,75.0,1.0
70.0,238.40627,0.75315565,85.130554,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,2.0,37.66136,0.0,2.0,2.0,89.18391,48.164936,6.0,3.0,5.2011347,82.792404,1.0
70.0,200.94069,22.766022,88.874115,26.0,0.0,0.0,90.41314,23.07621,6.0,6.0,20.0,0.0,22.0,0.0,0.0,0.0,68.83128,-8.0,4.0,1.0,1.0,67.0,1.0
75.0,229.79349,5.0,76.0,34.15938,0.0,0.0,88.074066,2.0,6.0,6.0,30.896667,4.0,12.174835,0.0,0.0,0.0,9.0,-8.0,4.8747516,1.0,0.0,35.54751,1.0
64.0,97.15648,24.069183,56.897697,2.9591734,1.1202779,1.2570612,88.0,2.647375,-9.0,6.0,9.0,0.0,96.48698,-7.0,0.0,0.0,4.0,75.70069,1.0,1.0,0.0,83.0,1.0
73.0,192.59325,4.0,31.344296,5.8189883,0.0,0.0,89.0,46.604195,6.0,5.223134,6.0,3.3175702,53.42366,0.0,4.8856506,4.0,58.44209,71.71878,2.0,3.0,1.0,79.71019,1.0
62.0,70.41271,9.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.4772067,2.0,21.0,0.0,3.0,3.0,60.01257,53.244877,2.0,1.0,1.0,85.34344,1.0
68.0,124.54911,3.0,47.525314,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.579127,4.0,38.239834,4.0,0.0,0.0,52.784668,79.0,3.0,3.0,1.0,84.858505,1.0
68.0,-8.219102,15.0,-9.0,-9.0,0.0,0.0,74.65626,15.227849,6.0,6.0,-8.77839,0.0,57.516006,0.0,0.0,0.0,63.37234,37.30008,1.0,2.0,0.0,100.0,1.0
65.439575,223.5135,4.0,75.730354,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,4.0,20.0,0.0,2.0,2.0,92.36372,-8.0,8.069834,3.0,10.9963665,66.89045,1.0
77.1046,367.12814,3.0,58.913025,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.76859,4.1574483,37.837776,2.0,3.0,3.0,13.878046,99.57311,4.0,2.0,1.0,57.219097,1.0
70.70934,98.172485,10.0,61.65429,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,40.0,0.0,5.0,6.1074524,59.618336,92.5191,7.0,2.0,4.0,86.43847,1.0
64.0,163.40053,2.0,87.55653,13.0,0.0,0.0,69.37209,1.0,6.0,6.0,16.0,2.0,33.0,0.0,4.0,4.0,47.022133,-8.0,4.0,3.0,2.0,80.0,1.0
72.69716,133.52113,2.0,57.081253,22.0,0.0,0.0,96.47964,33.379425,6.0,6.0,31.0,4.0,40.35168,0.0,1.0,1.0,55.78848,76.598045,3.0,2.0,1.0,52.686314,1.0
72.33745,251.67163,3.0,68.0,35.22059,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,3.0,33.0,-7.0,2.0,1.0,33.56829,76.63505,6.0,3.0,2.0,61.76074,1.0
69.0,80.42864,6.0,92.0,56.170635,0.0,0.0,97.0,33.599186,6.0,6.0,58.288536,3.0,38.0,-7.0,1.0,1.0,66.12015,64.00318,6.0,3.0,4.0,69.31659,1.0
51.2291,330.26312,17.0,76.85574,19.0,0.0,0.0,80.504585,-7.0,4.0,6.0,18.965242,0.0,32.97351,20.188692,0.0,0.0,49.87458,-8.0,3.0,2.0,1.0,44.0,1.0
86.631424,423.66983,4.0,110.70404,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.227489,3.0,31.0,0.0,0.0,0.0,15.897874,-8.0,3.0,2.0,0.0,70.16749,1.0
63.703804,260.63434,3.0,86.275475,14.0,0.0,0.0,64.74173,3.0,3.186319,6.0,15.087603,2.0,20.0,-7.0810027,0.0,0.0,63.969055,40.850628,4.0,2.0,0.0,75.74235,1.0
64.304955,-9.0,3.0,37.475994,10.028303,0.0,0.0,100.0,-7.0,7.0,8.0,-7.35895,3.0,50.0,0.0,1.0,1.0,69.34755,-8.0,4.0,1.0,2.0,85.072105,1.0
65.76275,128.54271,5.0,65.467354,11.351015,0.0,0.0,90.0,7.4827857,6.0,6.0,12.347097,1.0,45.003372,0.0,1.0,1.0,64.59267,22.031612,4.0,1.0,3.8189855,84.4617,1.0
68.0,286.46475,8.0,90.0,26.618246,0.0,0.0,87.96695,7.370337,6.0,6.0,25.0,1.0,33.0,0.0,4.0,3.0,80.12583,32.361313,1.0,1.0,0.0,60.0,1.0
64.0,131.5487,12.616044,85.78068,32.964954,0.0,0.0,91.74994,12.183801,6.0,6.0,32.0,1.0,29.0,0.0,3.0,3.0,87.098625,47.189198,3.5459363,4.0,5.405227,84.62558,1.0
62.0,140.72932,9.0,64.33381,33.0,0.0,0.0,92.0,-7.0,3.0,6.0,35.148033,1.0,28.0,0.0,4.0,4.0,25.344269,93.23873,7.0,3.0,0.0,60.0,1.0
